OBJECTID,Facility ID,Install Date,Inlet Type,Access Diameter,Invert Elevation,Access Material,Access Type,Enabled,Active Flag,Owned By,Managed By,Last Update Date,Last Editor,AncillaryRole,DrainArea,StreetName,GlobalID,x,y
460,8-cb-1445,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,8,MAIN STREET,8cfdbb94-2a68-4291-9bda-fdfeb0c6e682,-71.1954741390539,42.3711498154831
461,8-cb-1447,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,8,MAIN STREET,4aa95ef3-bc1d-415a-b5c7-715d11892a44,-71.1955111323571,42.3709908462005
462,18-cb-1482,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,29946709-bb97-414d-9e75-8a178ae66713,-71.1744829563005,42.3644460525922
463,18-cb-1483,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,e913f036-a09b-4eea-86fb-becc4e9ae52b,-71.1736934611923,42.3643857651795
464,18-cb-1484,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,f5ccef6d-d4e8-4ae1-bc7c-a5722d048c30,-71.1715517570066,42.3641803282705
465,18-cb-1485,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,7eef071c-a6f7-48af-92f3-d688423f0933,-71.1709592210087,42.3641237173339
466,18-cb-1486,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,d7f0b3c3-399a-4978-b09a-907d9ad997c6,-71.170791861808,42.3641157147562
467,18-cb-1487,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,99febf0c-4bc8-4f91-b913-7019638bdb91,-71.1701323371147,42.3640644706541
468,18-cb-1488,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,8b3e59e1-d46c-4256-80f4-5aa266e5f173,-71.1690840814487,42.3639547136752
469,18-cb-1489,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,f512dce0-c9fa-4f1f-ac26-3c4a05d517cc,-71.1677270256915,42.3638321527875
470,18-cb-1492,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,547a6547-8f80-412b-845b-c87d4a525b06,-71.1660027408614,42.3636837846412
471,18-cb-1493,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,629823d0-0bda-4fc8-a178-f9b5e53d854b,-71.1653252896584,42.3636189107033
472,20-cb-1494,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,c4438a4e-bdb0-4e03-b2d7-e61e8350c237,-71.1643019916347,42.3635240401014
473,20-cb-1495,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,c9d45b21-cfb9-4eed-86bc-605d8d227eda,-71.1635038960463,42.3634545700953
474,20-cb-1497,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,2e6b8e77-e4f1-41ce-8cad-7a09692c1a19,-71.1630247101804,42.3634248045983
475,20-cb-1498,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,923b7d1c-ce90-474c-901d-0a3713449247,-71.1627104868652,42.3633712159938
476,20-cb-1499,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,b9787edc-ef06-49c4-be94-fbccf8e0e4be,-71.161848151624,42.3632829245898
477,20-cb-1500,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20, ,bdd03a0c-9928-4a3a-ae84-8c9d03e64411,-71.1616534968547,42.3632259762931
478,20-cb-1503,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20, ,77d8c6d9-9023-4d37-9468-23b1e6d7cd87,-71.1615130270591,42.3631925207259
479,20-cb-1504,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,1025e037-8381-4dd2-9bcb-3c259c396d25,-71.1607150048254,42.3631421662126
480,20-cb-1505,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20, ,064f7db5-8ccc-4b6c-9ea2-d22f11af3c9a,-71.1604189668807,42.3630731031655
481,20-cb-1506,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,13f9210a-18a1-48d7-b68f-6cb6a0f11c82,-71.1598301137891,42.3630509653214
482,UNK-cb-1513,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,UNK, ,eb03198a-1b4d-41c9-b52e-6748babfd339,-71.1602141338321,42.3607758185048
483,20-cb-1514,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20, ,01510880-aed2-4b72-88c8-eb7e15892c3d,-71.1595703762048,42.3629461995056
484,20-cb-1515,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20, ,5d5c6293-a240-43db-9f10-1f94df643bd1,-71.1596013151459,42.3629563598641
485,20-cb-1518,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,3f273be7-9e47-4ef5-aaf0-83ecdee18765,-71.1590858446311,42.3629486796742
486,20-cb-1521,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,f95c199e-8c5c-4127-820b-1b289b3f74e3,-71.1589665567679,42.3629170213223
487,20-cb-1522,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,f7fff747-461d-4091-8e01-861888bcd29a,-71.1585043251346,42.3628625122957
488,20-cb-1524,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,d1d62fcf-d8ec-4eb8-9728-8f9bc9eb820c,-71.1580376361569,42.3628350390221
489,20-cb-1527,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,23b2aaaf-f74a-4632-b976-5294e3c453cf,-71.1576085954955,42.3627915185192
490,20-cb-1529,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,c9a63631-cfc8-45d3-a5dd-bb17b09707b7,-71.1569541591493,42.3627231048922
491,20-cb-1531,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,4604027b-efd2-4142-9519-a6b1b6a27800,-71.1561099031474,42.3626133444197
492,20-cb-1535,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,614912aa-824c-4a0b-a6e7-c9413f7092e9,-71.1553167523343,42.3625210028786
493,20-cb-1538,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,2c65a15f-898b-46d1-a6b6-766fadca5e9d,-71.1545464048656,42.3624405477999
494,20-cb-1541,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,ef5a04ae-a077-4b07-99ca-0e2be5c4a232,-71.1533114651509,42.3623082657802
495,20-cb-1545,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,fd1edb21-d8f3-4627-81c1-93572806f1f2,-71.1537996433943,42.3625434071329
496,20-cb-1547,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,82a24386-fbaa-4f38-8a6a-b8455c495352,-71.152439286028,42.3622134388153
497,20-cb-1549,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,d7226bb1-848d-47bf-a9ad-d1a3b952cab5,-71.1517451041221,42.3621706514643
498,20-cb-1550,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,7cf38952-4813-44fd-a904-840ee97fe486,-71.1508070979502,42.3620197950619
499,20-cb-1552,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,4802f169-2d86-4eb9-9f75-6bf88bc357b0,-71.1499215912036,42.3619260842831
500,20-cb-1553,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,b1bc8bad-a8ba-45ad-acf2-cbb83e4503c7,-71.14994208885,42.3618885273372
501,20-cb-1554,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,a0dadc24-573f-443d-aa01-cfde36b38415,-71.1494446132556,42.3618583668377
502,20-cb-1555,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,4a4e2752-ed34-4c74-a7d5-f26c14bbe5eb,-71.1498593364993,42.362127444413
503,20-cb-1557,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,0ceb0004-a8c7-4be3-b64d-d7525951674c,-71.1507955585792,42.3622495264005
504,20-cb-1558,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,1bc39eb2-a347-4ed4-a087-2e9cb4846c77,-71.1514730348176,42.362258304689
505,20-cb-1559,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,110d808c-1d4d-40fd-9cc1-67e3ba53d62a,-71.1524068883411,42.3623810973954
506,20-cb-1562,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,c2358b6f-9136-4398-9569-adbb4790381c,-71.1532352652712,42.3624604651831
507,20-cb-1564,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,0710f1d3-53b0-48bc-bc68-6a0d528e452f,-71.154497141446,42.3626045902552
508,20-cb-1567,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,955de162-910d-4c92-ad5c-7d26511d8116,-71.1552491117541,42.3626894658897
509,20-cb-1569,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,ad077919-0ab4-4c17-9004-a6afeabcbb8f,-71.155682899673,42.3627317742228
510,20-cb-1571,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,0858faac-63d8-400b-85fd-24c983067fa7,-71.1560244123142,42.3627811035981
511,20-cb-1573,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,e9b4fdf4-a000-491f-a488-84d8100e737d,-71.1568332299375,42.3628938001199
512,20c-cb-1575,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,c648e863-8864-46ac-81ac-41a1ea8794d3,-71.1579659177248,42.3629947073929
513,20c-cb-1579,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,bb865df3-0e12-4021-8a40-d269f54bb848,-71.1584613126237,42.3630598332929
514,20c-cb-1580,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,992d2001-3c32-4f44-81ac-0d6c4ceb1d03,-71.1590493640397,42.3631123954992
515,20c-cb-1582,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,f34d853a-edab-4a71-87db-a7dc8ce16e81,-71.1592685702266,42.3631422170375
516,20c-cb-1583,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20, ,eacd40bc-10d2-45c2-88db-4edf353bb471,-71.1596521780249,42.3631871057783
517,20c-cb-1584,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,1c4b5208-b5a2-4500-99ec-4544deaf26f4,-71.1601507333872,42.3632351085218
518,20-cb-1586,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,dbffe04a-f320-4a9b-a0e0-ce7b4924dfce,-71.1610600649279,42.3633368987884
519,20-cb-1587,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,371fcd39-1f83-4654-8036-641b46ad63ac,-71.1613922746536,42.3633885642338
520,20-cb-1589,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20, ,36174e4b-1b14-4475-93cc-746b8c46bd3b,-71.1615621940833,42.3633916931841
521,20-cb-1590,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,c439e822-92d9-4652-a619-f03c2578822b,-71.1618417317419,42.3634244791045
522,20-cb-1591,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,04a8b0e1-59a3-4888-8cb7-0773e985b8d1,-71.1626652879115,42.3635204127714
523,20-cb-1593,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,4688b655-8c24-4e3e-a945-6f1c2b89f7be,-71.1634715158912,42.3635761821487
524,20-cb-1594,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,783ce0d0-51f9-4208-90ae-8f4e3f04c354,-71.1643661820827,42.3636792933678
525,20-cb-1596,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,11ba4c53-51da-420d-a5cb-f0932f5b52be,-71.1655664506133,42.36380229433
526,20-cb-1597,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,52c8b619-d1aa-4ea9-91bb-e3ebf31d7296,-71.1657663445425,42.3638931622247
527,20-cb-1599,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20,ARSENAL STREET,0ea0d2e1-2bd9-4ffa-ad6e-3528e5e454fa,-71.1660109015073,42.3638426005307
528,18-cb-1600,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,24c44f64-3bc6-4302-a890-8ade856d39fb,-71.1677245807392,42.3639987811766
529,18-cb-1602,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,e31f518a-71f3-4877-bf7c-d90b3622bff7,-71.1685066786666,42.3640740879151
530,18-cb-1603,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,178cb2a6-44f3-49d9-8551-30ba3951b820,-71.1694015401036,42.3641485269295
531,18-cb-1605,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,0ca602c4-24b1-4bf0-bfc9-4cc470ffbe2c,-71.1698413351395,42.3641918902031
532,18-cb-1606,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,33a1a929-4bcb-4690-8609-7010ff2042f9,-71.1701341796378,42.3642160775162
533,18-cb-1607,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,ce99154c-0b17-4902-92d2-a53bc6b62216,-71.1707517300852,42.3642696295207
534,18-cb-1608,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,4585ce5d-073f-45e9-b264-a236c78eec2e,-71.1709392930816,42.3642946189046
535,18-cb-1610,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,bc1ddd70-f0b7-484e-92da-1c953e07a5a7,-71.1717312172192,42.3643565697839
536,18-cb-1611,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,51924a62-5a88-48ad-9c7c-04436e185e62,-71.1725710240119,42.3644327796854
537,18-cb-1612,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,d1880c26-d621-4268-bcef-bad7c1707ebf,-71.1734596082065,42.3645170345361
538,18-cb-1613,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,515dad3c-78ad-4c1b-bcf5-c430c1d43fca,-71.1746068986759,42.3645729670344
539,18-cb-1614,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,9c25e562-897a-42c3-acc5-34364ef02023,-71.1744509092292,42.3646031911009
540,18-cb-1615,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,18,ARSENAL STREET,63650bfd-dd3e-4fbd-be25-a2be2f3b3e88,-71.1748387879201,42.3645913764301
541,12-cb-1620,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,12,PATTEN STREET,94aab19a-9892-484b-9853-07a97c330287,-71.1801288882918,42.3650156168539
542,11-cb-1624,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11,MAIN STREET,c0577b35-62ea-4774-b0b6-6625eff02b1c,-71.1879176281344,42.3675619102208
543,11-cb-1625,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11,MAIN STREET,713e7c78-cf18-4384-9f84-999f1a1fb4e9,-71.1864960295106,42.3666402480789
544,11a-cb-1627,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11,MAIN STREET,ed537374-e928-4c86-8c22-1b2e6ac44532,-71.1857391286256,42.3661096676992
545,11a-cb-1630,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11a,MAIN STREET,d1761218-8688-4f4f-93cb-f3770a5a4d1b,-71.1851534319835,42.3656019176498
546,11a-cb-1632,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11,MAIN STREET,02d38710-405a-4c4e-8c50-4afcd3cbc572,-71.1860852434316,42.3665856454845
547,11a-cb-1634,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11,MAIN STREET,7a0fd668-4d8e-46a2-963a-7258c23ec1f9,-71.1868024196726,42.3670417249568
548,11a-cb-1638,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11a,MAIN STREET,c092bc07-f1b6-4152-bde4-72639d38bc00,-71.1904856364932,42.3697682682653
549,11a-cb-1639,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11a,MAIN STREET,da7d0dd0-8a79-43ed-847b-20c80566d050,-71.1915255842452,42.3699756194775
550,11c-cb-1640,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11c,LOWELL AVENUE,3ed01ba7-b057-4349-8d3f-4a5216610caa,-71.1828053215018,42.3772663796817
551,11c-cb-1641,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11c,LOWELL AVENUE,2d24bb27-a97d-4db6-a7b5-bf6593d16b09,-71.1838885607587,42.3772157099545
552,11c-cb-1643,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11c,CARLTON TERRACE,3c4ea702-a76a-43b6-ae09-f9b072d67fc9,-71.1839875820697,42.3770134079476
553,11-cb-1646,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11b,SUMMER STREET,21f28d0f-0f18-4a05-9111-199cc4173b6d,-71.1817465811311,42.3664622370058
554,11b-cb-1647,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11b,BAPTIST WALK,c76f1b22-ec26-4f47-8055-6a102918b142,-71.1829620434494,42.3660611809496
555,11-cb-1649,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11a,MOUNT AUBURN STREET,27754146-af60-4f79-a4ac-edbe85946941,-71.1837267173275,42.3656826633881
556,11-cb-1651,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11,GALEN STREET,d23360f3-cfb9-4f94-bc96-e10630ca3d0d,-71.1845521033568,42.3650686463397
557,11-cb-1654,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11a,MOUNT AUBURN STREET,ebde83bf-6c34-4afe-b319-5a285ee086f6,-71.1835607702283,42.3655982627284
558,11-cb-1655,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11b,PATTEN STREET,37354815-061b-47d8-9f35-220e15a133fa,-71.1810296889763,42.366500242693
559,11-cb-1656,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11b,PATTEN STREET,51fc3d6a-5883-435e-99bb-c791147b1f88,-71.1809998200826,42.3665573305556
560,11-cb-1658,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11b,MOUNT AUBURN STREET,eb7f86ba-2f4a-4e06-b97b-77b27511fb63,-71.1809697871213,42.3666637858943
561,12-cb-1660,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,12,PHILLIPS STREET,0be87360-c556-4b3c-b1ac-8276c6ad6c7d,-71.1792277636931,42.3675893486823
562,12-cb-1661,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,12,PARKER STREET,8e5e6495-558f-4dd4-ab8c-32353947e17e,-71.1786938302179,42.3679385097574
563,12-cb-1663,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,12,MOUNT AUBURN STREET,e0f94a23-0c28-478c-8b03-b90aab6ded18,-71.1785036296306,42.3680203308047
564,20c-cb-1666,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20c,MOUNT AUBURN STREET,a1f9b6bf-ac7f-4fd4-b83b-7dc52d4f124c,-71.1606348160815,42.3702973766868
565,20b-cb-1668,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20b,BIGELOW AVENUE,5a6bb685-edd3-4708-989a-d2dca8321a63,-71.1579190790271,42.3710844376569
566,20b-cb-1669,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,20b,MOUNT AUBURN STREET,582ed7fd-b2a3-4e29-9379-5ade752f4956,-71.1575589351673,42.3714426493806
567,11-cb-1671,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11,CONANT ROAD,c086a24b-4ed2-4709-b0dc-050a36fc04aa,-71.1908352367366,42.3668327321742
568,11-cb-1672,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,11,CONANT ROAD,1e560966-24a4-45e1-960c-e9b1c406bfbe,-71.1907077177238,42.3669190127749
569,B-cb-1673,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,B,NONANTUM ROAD,7a3aa024-b3b5-4220-b715-b2767eba4aeb,-71.1843715082368,42.3635350217446
570,UNK-cb-1674,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,UNK,NONANTUM ROAD,539fc1e0-a138-4ca5-89ae-fc079a8b5091,-71.1841170932093,42.3631068576832
571,C-cb-1676,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,C,NONANTUM ROAD,b39640d7-8ba4-41bf-b9a7-bdac26e7cf8d,-71.1839347912096,42.3626010418361
572,C-cb-1677,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,C,NONANTUM ROAD,c5ee55b0-e938-40b2-b38c-af5852d6cba7,-71.183799785883,42.362033100122
573,NEWT-cb-1678,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,NEWT,NONANTUM ROAD,2fad6c39-de53-4a28-a0a5-57b29d8b3d47,-71.1821773479367,42.3604049472278
574,NEWT-cb-1679,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,NEWT,NONANTUM ROAD,97d305db-884e-4b74-9cf2-d1a365b8e768,-71.1829042577377,42.3606638696882
575,NEWT-cb-1681,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:50 AM,WSE03\GannonR,0,NEWT,NONANTUM ROAD,5bb9a943-e1aa-478d-b065-4f26721eaada,-71.1833378241142,42.3610121779289
