FID,OBJECTID,ANCILLARYR,ENABLED,SUBTYPEFIE,FACILITYID,SYMBOLROTA,LIFECYCLES,WATERTYPE,INSTALLDAT,SURFACEELE,LASTEDITOR,LASTEDITDA,COMMENTS,OWNER,ARCFMID,HISTORICAL,FRAMEMATER,ACCESSMATE,WALLMATERI,GRATETYPE,DEPTH,INVERTELEV,ADDRESS,COATINGTYP,HOODED,CURBINLET,NORMENABLE,SOURCE1,LastCleanD,DEEP,x,y
3914,6351,0,1,1,D29CBN1219,70,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,0,0,0, ,8/27/10 0:00, ,-71.1234338,42.37624193
3915,6352,0,1,1,D30CBN1004,34,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,3/1/10 0:00, ,CDPW,SCB000000505, , , , ,F,0,999,WILLARD AND BRATTLE,UNK,0,1,0, ,4/23/09 0:00, ,-71.12756656,42.37673331
3917,6357,0,1,1,D31CBN3319,65,IS,STORM,7/25/80 0:00,999,GTS,10/6/10 0:00,CLAMSHELL OBSTRUCTION - COVER INSIDE,CDPW,SCB000000813, ,UNK,UNK,UNK,D,999,999,21 PARKER,UNK,0,1,0,PHASE5CONTRACT2SHEET14,4/22/10 0:00, ,-71.12825191,42.37994955
3918,6361,0,1,1,D38CBN3210,20,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,3/24/10 0:00, ,-71.13496991,42.38556893
3919,6362,0,1,1,D29CBN0613,40,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/8/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,8/26/10 0:00, ,-71.12105229,42.37588769
3921,6368,0,1,1,D38CBN3206,30,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00,BROKEN GRATE,CDPW,SCB000005509, , , , ,D,0,999, ,UNK,0,0,0, ,3/24/10 0:00, ,-71.13520128,42.3852112
3923,6370,0,1,1,D29CBN1331,36,IS,STORM,7/25/80 0:00,999,GTS,10/6/10 0:00,RESET,CDPW,SCB000000561, ,UNK,UNK,UNK,D,999,999,22 BERKELE ST,UNK,0,0,0,PHASE5CONTRACT2SHEET14A,5/27/10 0:00, ,-71.12625154,42.37865487
3924,6371,0,1,1,D38CBN6510,0,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/28/11 0:00,RESET,CDPW,SCB000004835, , , , ,D,0,999,APPLETON ST AT APPLETON RD,UNK,1,1,0, ,10/25/11 0:00,Y,-71.13408734,42.3807945
3925,6372,0,1,1,D38CBN4807,10,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/5/10 0:00, ,CDPW,SCB000005519, , , , ,D,0,999, ,UNK,0,0,0, ,9/28/10 0:00, ,-71.13789782,42.38330044
3927,6375,0,1,1,D31CBN6195,0,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/26/11 0:00,CBMH,CDPW, , ,STL,STL, ,D,0,999, ,UNK,1,0,0, ,6/16/11 0:00,Y,-71.12032441,42.38418243
3928,6377,0,1,1,D31CBN3129,20,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW,SCB000000805, , , , ,F,0,999,29 BUCKINGHAM,UNK,0,1,0, ,4/22/10 0:00, ,-71.12984002,42.38078214
3929,6381,0,1,1,D32CBN0810,80,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00,BROKEN GRATE,CDPW,SCB000002777, , , , ,D,0,999,22 LONGFELLOW,UNK,0,1,0, ,11/29/10 0:00, ,-71.1345142,42.37589459
3930,6382,0,1,1,D38CBN3701,30,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,1,0,0, ,10/26/10 0:00, ,-71.13609155,42.38415094
3931,6383,0,1,1,D31CBN3105,65,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW,SCB000000565, , , , ,F,0,999,BUCKINGHAM AND CRAIGIE,UNK,0,1,0, ,8/23/10 0:00, ,-71.12924319,42.37831473
3932,6386,0,1,1,D30CBN1511,18,IS,STORM,7/25/80 0:00,999,GTS,10/6/10 0:00, ,CDPW,SCB000000559, ,CI,CI,CBLK,F,84,999,133 BRATTLE,UNK,1,1,0,PHASE5CONTRACT2SHEET18A,6/25/10 0:00, ,-71.12932676,42.37775864
3933,6387,0,1,1,D37CBN1033,36,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,AG,0,999, ,UNK,0,0,0, ,, ,-71.12994867,42.38099949
3934,6388,0,1,1,D29CBN1325,36,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00,REPAIR,CDPW, , ,STL,STL, ,D,0,999, ,UNK,0,0,0, ,5/27/10 0:00, ,-71.12527846,42.37812758
3935,6390,0,1,1,D38CBN3306,30,IS,STORM,10/26/09 0:00,999,GTS,2/15/11 0:00, ,CDPW, , , , , , ,0,999,30 COPLEY ST.,UNK,0,1,0,REMEDIAL FY11,8/11/10 0:00,Y,-71.13465897,42.38486538
3936,6391,0,1,1,D31CBN3318,65,IS,STORM,7/25/80 0:00,999,GTS,10/6/10 0:00,BROKEN GRATE,CDPW,SCB000000812, ,UNK,UNK,UNK,D,999,999,26 PARKER,UNK,0,1,0,PHASE5CONTRACT2SHEET14,4/22/10 0:00, ,-71.12816589,42.37989944
3938,6398,0,1,1,D38CBN3213,20,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,0,0,0, ,9/28/10 0:00, ,-71.13370302,42.38534164
3939,6399,0,1,1,D32CBN6109,80,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,4/28/10 0:00, ,-71.13359916,42.37842843
3940,6400,0,1,1,D31CBN4013,57,IS,STORM,7/25/80 0:00,999,GTS,12/13/10 0:00, ,CDPW,SCB000000832, ,UNK,UNK,UNK,D,999,999,GARDEN AND WALKER,UNK,1,1,0,PHASE5CONTRACT1SHEET2,10/27/10 0:00, ,-71.12468086,42.37973577
3942,6402,0,1,1,D31CBN4412,70,IS,STORM,7/25/80 0:00,999,GTS,10/6/10 0:00,RESET,CDPW,SCB000000928, ,UNK,UNK,UNK,D,999,999,30 WALKER ST,UNK,0,1,0,PHASE5CONTRACT1SHEET4,4/26/10 0:00, ,-71.12365439,42.37998885
3943,6405,0,1,1,D29CBN1516,70,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,1,0,0,18-Jun,11/19/10 0:00, ,-71.12327866,42.3783167
3944,6411,0,1,1,D37CBN2008,65,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00, ,CDPW,SCB000003792, , , , ,D,0,999,60 STEARNS,UNK,0,1,0, ,10/25/10 0:00, ,-71.12965171,42.38594315
3945,6412,0,1,1,D29CBN0614,35,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,8/8/08 0:00, ,-71.12120825,42.37584974
3947,6428,0,1,1,D36CBN5305,0,IS,STORM,11/19/75 0:00,999,CDM,10/13/04 0:00, ,CDPW,SCB000002393, ,CI,CI,CBLK,D,84,999,FAWCETT,UNK,1,1,0,ALEWIFEPHASE2SHEET2,10/24/08 0:00, ,-71.14623643,42.39248674
3948,6429,0,1,1,D34CBN1805,70,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW,SCB000002230, , , , ,D,0,999,23 NO NORMANDY,UNK,0,1,0, ,6/26/10 0:00, ,-71.15702682,42.39398441
3950,6433,0,1,1,D36CBN4605,11,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,10/31/08 0:00, ,-71.14799037,42.39194306
3952,6435,0,1,1,D22CBN0448,11,IS,STORM,1/1/65 0:00,999,GTS,10/6/10 0:00, ,CDPW, , ,STL,STL, ,UNK,0,999, ,UNK,0,0,0,CAMBSTPUMP,8/23/10 0:00, ,-71.11720026,42.37600378
3953,6437,0,1,1,D38CBN1415,30,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,, ,-71.14006022,42.3866296
3954,6439,0,1,1,D32CBN4205,15,IS,STORM,7/12/10 0:00,999,GTS,2/15/11 0:00,REMODELED 7/10,CDPW, , ,STL,STL, ,D,0,999, ,UNK,1,0,0,REMEDIAL FY11,10/27/10 0:00,Y,-71.14920155,42.37754409
3958,6445,0,1,1,D32CBN3507,72,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW,SCB000002639, , , , ,F,0,999,44 ABERDEEN,UNK,0,1,0, ,4/28/10 0:00, ,-71.14648653,42.3764578
3960,6447,0,1,1,D35CBN5004,72,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,10/24/08 0:00, ,-71.14674436,42.37703572
3962,6450,0,1,1,D32CBN3215,0,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,4/27/10 0:00, ,-71.14489034,42.3763789
3964,6452,0,1,1,D31CBN3713,0,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,1,0,0, ,10/28/10 0:00, ,-71.13028246,42.37666741
3965,6454,0,1,1,D32CBN7221,75,IS,STORM,11/26/74 0:00,999,GTS,10/6/10 0:00,RESET,CDPW,SCB000002723, ,UNK,UNK,UNK,D,0,999,83 LAKEVIEW AVE,UNK,0,1,0,PHASE2CONTRACT1SHEET7,4/27/10 0:00, ,-71.13919296,42.37879162
3966,6457,0,1,1,D36CBN4620,11,IS,STORM,8/15/80 0:00,999,CDM,10/13/04 0:00,NOT FOUND,CDPW, , ,CI,CI,CBLK,OTH,84,999, ,UNK,0,0,0,ALEWIFEPHASE1SHEET5,10/31/08 0:00, ,-71.15071622,42.39228795
3967,6458,0,1,1,D21CBN1046,24,IS,STORM,8/25/89 0:00,999,CDM,10/6/04 0:00, ,CDPW, , ,CI,CI,BRK,F,999,999, ,UNK,0,1,0,PHASE6CONTRACT1BSHEET5,4/23/08 0:00, ,-71.11549027,42.37158102
3968,6461,0,1,1,D36CBN5241,11,IS,STORM,1/1/1753 12:00:00 AM,999,MWH,4/26/02 0:00, ,CDPW,SCB000002458, , , , ,AG,0,999,CONCORD AUE,UNK,0,0,0, ,, ,-71.14967132,42.39002494
3969,6465,0,1,1,D33CBN4113,30,IS,STORM,1/1/1753 12:00:00 AM,999,MWH,5/15/02 0:00, ,CDPW,SCB000001604, , , , ,F,0,999,FOUNTIAN TR,UNK,0,0,0, ,6/27/08 0:00, ,-71.15064605,42.37897177
3970,6467,0,1,1,D38CBN1414,30,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,, ,-71.14010506,42.38657609
3971,6468,0,1,1,D33CBN4112,45,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/5/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,8/30/10 0:00, ,-71.15056206,42.37888802
3976,6475,0,1,1,D32CBN3214,0,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,4/27/10 0:00, ,-71.14482282,42.37637449
3978,6477,0,1,1,D35CBN5003,72,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,4/25/10 0:00, ,-71.14647383,42.37709331
3982,6483,0,1,1,D39CBN2416,0,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,0,0,0, ,, ,-71.1335842,42.39441192
3983,6484,0,1,1,D38CBN7725,75,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/5/10 0:00, ,CDPW,SCB000002603, , , , ,F,0,999,227 LEXINGTON,UNK,0,1,0, ,9/30/10 0:00, ,-71.14172262,42.38210319
3984,6485,0,1,1,D32CBN2405,60,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW,SCB000002631, , , , ,F,0,999,20 LARCHWOOD,UNK,0,0,0,LarchRd_ProposedSewerImprovements1999,6/23/10 0:00, ,-71.14340719,42.37685011
3987,6491,0,1,1,D33CBN0150,0,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,AG,0,999, ,UNK,0,0,0, ,, ,-71.15399654,42.37820758
3988,6492,0,1,1,D38CBN1606,0,IS,STORM,11/26/74 0:00,999,CDM,10/28/11 0:00, ,CDPW, , ,UNK,UNK,UNK,UNK,0,999, ,UNK,1,0,0,PHASE2CONTRACT1SHEET2,7/26/11 0:00,Y,-71.14086728,42.38704497
3989,6493,0,1,1,D38CBN8205,75,IS,STORM,1/1/1753 12:00:00 AM,999,MWH,4/24/02 0:00, ,CDPW,SCB000002528, , , , ,D,0,999,462 HURON,UNK,0,0,0, ,11/30/09 0:00, ,-71.14224418,42.38043181
3990,6494,0,1,1,D33CBN4111,30,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/5/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,8/30/10 0:00, ,-71.15079308,42.37884698
3991,6495,0,1,1,D45CBN1018,0,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW,SCB000002357, , , , ,F,0,999,PKX LOT CAMPARK DR,UNK,0,0,0, ,, ,-71.14298997,42.39445628
3992,6497,0,1,1,D32CBN0480,82,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,AG,0,999, ,UNK,0,0,0, ,, ,-71.14652905,42.37526535
3995,6500,0,1,1,D33CBN4906,0,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/5/10 0:00, ,CDPW,SCB000001583, , , , ,D,0,999,THINGVALLA ST,UNK,0,1,0,Thingvalla Ave Construction 1983 Sht 02,6/15/10 0:00, ,-71.15365158,42.37617157
3996,6501,0,1,1,D32CBN5104,72,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,AG,0,999, ,UNK,0,0,0, ,, ,-71.14716224,42.37780498
3999,6509,0,1,1,D36CBN5340,0,IS,STORM,11/19/75 0:00,999,GTS,10/27/11 0:00, ,CDPW,SCB000002401, ,CI,CI,CBLK,F,84,999,FAWCETT,UNK,1,0,0,ALEWIFEPHASE2SHEET3,5/26/11 0:00,Y,-71.14600847,42.39042915
4005,11399,0,1,3,D17CBN1051,45,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW,SCB000000343, , , , ,D,0,999,PUTNAM AND WESTERN,UNK,0,0,0, ,8/12/10 0:00, ,-71.11395198,42.36442206
4008,5797,0,1,1,D19CBN5015,25,IS,STORM,6/1/09 0:00,999,GTS,10/5/10 0:00, ,CDPW,SCB000000316, , , , ,D,0,999,571 FRANKLIN ST,UNK,0,0,0,FY09 Misc SW - Franklin Street,8/12/10 0:00, ,-71.11224664,42.36819069
4010,11400,0,1,3,D19CBN5014,25,IS,STORM,6/1/09 0:00,999,GTS,10/27/11 0:00, ,CDPW,SCB000000243, , , , ,D,0,999,572 FRANKLIN,UNK,1,0,0,FY09 Misc SW - Franklin Street,10/14/11 0:00, ,-71.11226928,42.36812399
4012,9881,0,1,1,D20CBN7069,82,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/27/11 0:00, ,CDPW, , , , , , ,0,999, ,UNK,1,0,0,GOOD HOUSEKEEPING FIELD CHECK 5/09,7/14/11 0:00, ,-71.11557972,42.36725708
4013,11401,0,1,3,D29CBN1518,68,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0,CMH Cont 93-1 Follen Street,6/18/10 0:00, ,-71.1225323,42.37852714
4014,6189,0,1,1,D29CBN1507,75,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/4/11 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0,Nstar Heat Exch Pipeline 20110302 Sht 20,5/24/10 0:00, ,-71.12250377,42.37708685
4015,11403,0,1,3,D10CBN4807,20,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,6/1/10 0:00, ,-71.09905944,42.36499392
4016,11405,0,1,3,D32CBN2707,60,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,11/23/10 0:00, ,-71.14489483,42.37749501
4017,11406,0,1,3,D32CBN2708,50,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,1,0,0, ,11/23/10 0:00, ,-71.1449499,42.37746677
4018,5154,0,1,1,D12CBN0724,35,IS,STORM,1/1/1753 12:00:00 AM,27.27,GTS,11/24/10 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,0,0,0,Brookline St Survey Base 20070307,10/1/10 0:00, ,-71.10801563,42.35732621
4019,5129,0,1,1,D10CBN4655,38,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/27/11 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,8/31/11 0:00,Y,-71.10326727,42.36631789
4020,2836,0,1,1,D01CBN0654,22,IS,STORM,7/20/76 0:00,999,GTS,10/27/11 0:00, ,CDPW,SCB000003921, ,UNK,UNK,UNK,F,0,999,276 3RD ST.,UNK,1,1,0,PHASE3CONTRACT2SHEET4,7/19/11 0:00,Y,-71.08226988,42.3658335
4021,11409,0,1,3,D01CBN5934,28,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW,SCB000003301, , , , ,D,0,999,254 BROADWAY,UNK,0,1,0, ,7/6/10 0:00, ,-71.09630408,42.36740738
4023,11410,0,1,3,D02CBN2068,5,IS,STORM,7/20/76 0:00,999,GTS,11/24/10 0:00,RESET,CDPW,SCB000001201, ,CI,CI,BRK,D,0,999,82 6TH,UNK,1,1,0,PHASE3CONTRACT2SHEET10,5/6/10 0:00, ,-71.08536116,42.36899431
4024,11411,0,1,3,D29CBN2709,80,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/6/10 0:00, ,CDPW,SCB000005012, , , , ,F,0,999,11 ARLINGTON ST,UNK,0,0,0, ,4/26/10 0:00, ,-71.1205768,42.38646254
4025,11412,0,1,3,D01CBN5315,28,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/27/11 0:00, ,CDPW,SCB000003641, , , , ,F,0,999,109 INMAN,UNK,0,1,0, ,8/1/11 0:00, ,-71.1013266,42.3724396
4026,11413,0,1,3,D39CBN7807,5,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,1,0,0, ,11/17/10 0:00, ,-71.13193609,42.39341196
4027,11415,0,1,3,D08CBN1717,38,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW,SCB000005618, , , , , ,0,999, ,UNK,0,0,0,450 MassAve SitePlan 20071016,4/12/10 0:00, ,-71.10140442,42.3631503
4028,11414,0,1,3,D39CBN8004,0,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,6/17/10 0:00, ,-71.13214197,42.39422569
4029,11416,0,1,3,D08CBN1715,38,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW,SCB000005619, , , , , ,0,999, ,UNK,0,0,0,90 Mt Auburn St SitePlan 20031205,4/12/10 0:00, ,-71.1015487,42.36315938
4030,11417,0,1,3,D33CBN4115,10,IS,STORM,5/26/77 0:00,999,GTS,12/13/10 0:00, ,CDPW,SCB000001650, ,STL,STL, ,D,0,999,612 HURON,UNK,0,0,0,PHASE4CONTRACT2SHEET13,11/23/10 0:00, ,-71.15000756,42.37924349
4031,11418,0,1,3,D33CBN4114,15,IS,STORM,5/26/77 0:00,999,GTS,12/13/10 0:00, ,CDPW,SCB000001650, ,STL,STL, ,D,0,999,612 HURON,UNK,0,0,0,PHASE4CONTRACT2SHEET13,11/23/10 0:00, ,-71.15002776,42.37911668
4032,11419,0,1,3,D10CBN3985,38,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,0,0,0, ,10/12/10 0:00, ,-71.1067914,42.36720296
4033,11420,0,1,3,D32CBN6560,80,IS,STORM,2/17/10 0:00,999,GTS,1/31/11 0:00, ,CDPW,SCB000002717, , , , ,D,0,999,FAYERWEATHER AND BRATTLE,UNK,1,1,0,Ch 90 Cont 12 Brattle Sht 04,11/29/10 0:00, ,-71.13728063,42.3769225
4034,11421,0,1,3,D32CBN6558,70,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW, , , , , ,D,0,999,FAYERWEATHER AND BRATTLE,UNK,0,1,0, ,9/28/10 0:00, ,-71.13729585,42.37700162
4035,11423,0,1,3,D01CBN5476,60,IS,STORM,1/1/02 0:00,37.4,GTS,10/26/11 0:00,REPAIR,CDPW,SCB000000586, , , , ,V,0,999,CRNR CAMBRIDGE-$APLE AVE,UNK,1,1,0,CAMBRIDGE_STREET_2002,7/12/11 0:00, ,-71.10355094,42.37400681
4036,11425,0,1,3,D20CBN8007,0,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/27/11 0:00, ,CDPW,SCB000005762, , , , ,F,0,999, ,UNK,0,0,0,Nstar Heat Exch Pipeline 20110302 Sht 30,9/9/11 0:00, ,-71.11465709,42.36867818
4037,5185,0,1,3,D01CBN2454,23,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW, , ,STL,STL, ,OTH,0,999, ,UNK,0,0,0, ,5/5/10 0:00, ,-71.0958051,42.37394192
4038,11426,0,1,3,D01CBN8409,25,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,4/6/09 0:00, ,-71.09860658,42.36579604
4039,9204,0,1,1,D12CBN1817,35,IS,STORM,2/1/03 0:00,22.52,GTS,3/31/08 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1,CambridgeportRoadways-2003-DrainPlan-05,9/14/09 0:00, ,-71.10602992,42.35724894
4040,5135,0,1,1,D10CBN3364,38,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,V,0,999, ,UNK,0,0,0, ,, ,-71.10398515,42.36456159
4041,5136,0,1,1,D10CBN3363,38,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,V,0,999, ,UNK,0,0,0, ,, ,-71.10396411,42.36451701
4042,5068,0,1,1,D10CBN3361,38,IS,STORM,11/19/75 0:00,999,CDM,9/28/04 0:00, ,CDPW, , ,CI,CI,CBLK,D,84,999, ,UNK,1,1,0,PHASE2CONTRACT2SHEET9,9/8/09 0:00, ,-71.1038496,42.36452813
4043,11427,0,1,3,D10CBN3362,38,IS,STORM,11/19/75 0:00,999,GTS,11/24/10 0:00, ,CDPW, , ,CI,CI,CBLK,D,84,999, ,UNK,0,1,0,PHASE2CONTRACT2SHEET9,9/8/09 0:00, ,-71.10378045,42.3645759
4046,5278,0,1,1,D09CBN1010,65,IS,STORM,1/1/1753 12:00:00 AM,999,MWH,5/2/02 0:00, ,CDPW,SCB000001287, , , , ,SG,0,999,DANFORTH AND MEMORIAL,UNK,0,0,0, ,, ,-71.09479517,42.35687813
4048,5123,0,1,3,D10CBN5208,28,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW, , ,STL,STL, ,OTH,0,999, ,UNK,0,0,0, ,4/6/09 0:00, ,-71.10196266,42.36638244
4049,11430,0,1,3,D15CBN1605,38,IS,STORM,9/10/73 0:00,999,GTS,11/24/10 0:00, ,CDPW,SCB000005568, ,CI,CI,BRK,D,0,999, ,UNK,0,1,0,PHASE1CONTRACT2SHEET6B,8/1/10 0:00, ,-71.11127767,42.35728793
4050,11429,0,1,3,D15CBN1606,38,IS,STORM,9/10/73 0:00,999,GTS,11/24/10 0:00, ,CDPW,SCB000005567, , , , ,D,0,999, ,UNK,0,0,0,PHASE1CONTRACT2SHEET6B,7/15/08 0:00, ,-71.11136575,42.35725191
4052,5395,0,1,1,D02CBN1401,25,IS,STORM,1/1/1753 12:00:00 AM,999, ,, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,, ,-71.08106345,42.36779807
4053,11433,0,1,3,D02CBN1400,30,IS,STORM,7/20/76 0:00,999,GTS,11/24/10 0:00, ,CDPW,SCB000001100, ,CI,CI,BRK,F,0,999,3RD AND CHARLES,UNK,1,1,0,PHASE3CONTRACT2SHEET4,7/7/10 0:00, ,-71.08097467,42.36774559
4054,11434,0,1,3,D01CBN7475,20,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW,SCB000003492, , , , ,D,0,999,HANCOCK AND CHATHAM,UNK,0,1,0, ,4/13/10 0:00, ,-71.1064936,42.3707444
4055,4890,0,1,1,D01CBN4804,20,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00, ,CDPW,SCB000003246, , , , ,F,0,999,COLUMBIA AND BISHOP ALLEN,UNK,1,1,0, ,11/2/10 0:00, ,-71.09937315,42.36424872
4056,11435,0,1,3,D10CBN4603,30,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,12/13/10 0:00, ,CDPW,SCB000003247, , , , ,D,0,999,BISHOP ALLEN AND COLUMBIA,UNK,1,1,0, ,11/1/10 0:00, ,-71.09954323,42.36425546
4057,11436,0,1,3,D10CBN2636,38,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW, , ,STL,STL, ,OTH,0,999, ,UNK,0,0,0, ,4/12/10 0:00, ,-71.10289572,42.36310765
4058,11438,0,1,3,D01CBN5951,28,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW,SCB000003474, , , , ,F,0,999,283 BROADWAY,UNK,0,1,0, ,6/7/10 0:00, ,-71.09827802,42.36830454
4059,11439,0,1,3,D01CBN5950,28,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW,SCB000003519, , , , ,D,0,999,290 BROADWAY,UNK,0,1,0, ,7/6/10 0:00, ,-71.09831083,42.36819269
