OBJECTID,FEATURE_TY,SOURCE,TYPE,X_COORD,Y_COORD,EDITDATE,EDITBY,EDITWHY,BMPNOTES,StrucIDnum,PublicOwne,DudeID,Longitude,Latitude
"3173",CBN,,CBN,736715.500000000000000,3021322.000000000000000,,,,,"3226",yes,DStr3226,-71.20112480,42.53828750
"3175",CBN,,CBN,736710.687500000000000,3003148.250000000000000,,,,,"3228",yes,DStr3228,-71.20138580,42.48839967
"3176",CBN,,CBN,736709.812500000000000,3018953.000000000000000,,,,,"3229",yes,DStr3229,-71.20117670,42.53178721
"3177",CBN,,CBN,736709.625000000000000,3006033.750000000000000,,,,,"3230",yes,DStr3230,-71.20134530,42.49633760
"3179",CBN,,CBN,736708.500000000000000,3019299.250000000000000,,,,,"3232",yes,DStr3232,-71.20117710,42.53273731
"3181",CBN,,CBN,736707.125000000000000,3018405.000000000000000,,,,,"3234",yes,DStr3234,-71.20119380,42.53028357
"3182",CBN,,CBN,736705.999999999883585,3019276.000000000000000,,,,,"3235",yes,DStr3235,-71.20118670,42.53267353
"3183",CBN,,CBN,736697.062499999883585,3018932.750000000000000,,,,,"3236",yes,DStr3236,-71.20122430,42.53173177
"3186",CBN,,CBN,736693.875000000000000,2996717.500000000000000,,,,,"3239",yes,DStr3239,-71.20152910,42.47075702
"3188",CBN,,CBN,736690.312500000116415,3008474.000000000000000,,,,,"3241",yes,DStr3241,-71.20138520,42.50303371
"3189",CBN,,CBN,736689.875000000000000,3020443.000000000000000,,,,,"3242",yes,DStr3242,-71.20123130,42.53587584
"3190",CBN,,CBN,736689.374999999883585,3019298.250000000000000,,,,,"3243",yes,DStr3243,-71.20121940,42.53273603
"3193",CBN,,CBN,736686.312500000116415,3008478.500000000000000,,,,,"3246",yes,DStr3246,-71.20140000,42.50304610
"3194",CBN,,CBN,736680.375000000000000,3020761.500000000000000,,,,,"3247",yes,DStr3247,-71.20126240,42.53674987
"3196",CBN,,CBN,736676.875000000000000,3020578.000000000000000,,,,,"3249",yes,DStr3249,-71.20127780,42.53624640
"3198",CBN,,CBN,736676.562500000000000,3020419.250000000000000,,,,,"3251",yes,DStr3251,-71.20128100,42.53581080
"3200",CBN,,CBN,736675.125000000000000,2996739.500000000000000,,,,,"3253",yes,DStr3253,-71.20159830,42.47081757
"3201",CBN,,CBN,736674.500000000000000,3004372.000000000000000,,,,,"3254",yes,DStr3254,-71.20149710,42.49177816
"3203",CBN,,CBN,736671.562500000000000,3008459.250000000000000,,,,,"3256",yes,DStr3256,-71.20145500,42.50299342
"3205",CBN,,CBN,736670.500000000000000,3018988.500000000000000,,,,,"3258",yes,DStr3258,-71.20132210,42.53188500
"3208",CBN,,CBN,736667.687500000000000,3008463.500000000000000,,,,,"3261",yes,DStr3261,-71.20146930,42.50300512
"3209",CBN,,CBN,736665.625000000000000,3006095.500000000000000,,,,,"3262",yes,DStr3262,-71.20150770,42.49650746
"3213",CBN,,CBN,736663.312500000000000,3008138.750000000000000,,,,,"3266",yes,DStr3266,-71.20148970,42.50211406
"3216",CBN,,CBN,736660.375000000000000,2997427.500000000000000,,,,,"3269",yes,DStr3269,-71.20163950,42.47272282
"3219",CBN,,CBN,736655.937500000000000,3004355.000000000000000,,,,,"3272",yes,DStr3272,-71.20156620,42.49173170
"3220",CBN,,CBN,736655.000000000000000,3003153.250000000000000,,,,,"3273",yes,DStr3273,-71.20158370,42.48841211
"3221",CBN,,CBN,736653.312500000000000,2997453.750000000000000,,,,,"3274",yes,DStr3274,-71.20166540,42.47279492
"3222",CBN,,CBN,736651.750000000000000,3020579.750000000000000,,,,,"3275",yes,DStr3275,-71.20137100,42.53625144
"3224",CBN,,CBN,736647.062500000000000,3020519.500000000000000,,,,,"3277",yes,DStr3277,-71.20138920,42.53608617
"3225",CBN,,CBN,736645.687499999883585,3010891.750000000465661,,,,,"3278",yes,DStr3278,-71.20151670,42.50965362
"3229",CBN,,CBN,736639.500000000000000,3015160.250000000000000,,,,,"3282",yes,DStr3282,-71.20149240,42.52136586
"3231",CBN,,CBN,736638.437500000000000,3006002.750000000000000,,,,,"3284",yes,DStr3284,-71.20160970,42.49625322
"3233",CBN,,CBN,736629.937500000000000,3002957.000000000000000,,,,,"3286",yes,DStr3286,-71.20168070,42.48789589
"3235",CBN,,CBN,736622.812500000000000,3010913.250000000000000,,,,,"3288",yes,DStr3288,-71.20160130,42.50971283
"3236",CBN,,CBN,736622.750000000000000,3015159.000000000000000,,,,,"3289",yes,DStr3289,-71.20155450,42.52136260
"3237",CBN,RECORD,CBN,736622.500000000000000,3015448.500000000000000,,,,,"3290",yes,DStr3290,-71.20155170,42.52215697
"3238",CBN,,CBN,736620.125000000000000,3012626.500000000000000,,,,,"3291",yes,DStr3291,-71.20159980,42.51441001
"3239",CBN,,CBN,736618.687500000000000,3017967.750000000000000,,,,,"3292",yes,DStr3292,-71.20153160,42.52906906
"3240",CBN,,CBN,736617.437500000000000,3003956.249999999534339,,,,,"3293",yes,DStr3293,-71.20171410,42.49063791
"3241",CBN,,CBN,736615.125000000000000,2996579.500000000000000,,,,,"3294",yes,DStr3294,-71.20182270,42.47037911
"3243",CBN,,CBN,736613.125000000000000,3008430.500000000000000,,,,,"3296",yes,DStr3296,-71.20167200,42.50291509
"3244",CBN,,CBN,736602.812500000000000,3003970.000000000000000,,,,,"3297",yes,DStr3297,-71.20176810,42.49067578
"3248",CBN,,CBN,736592.875000000000000,2996595.500000000000000,,,,,"3301",yes,DStr3301,-71.20190500,42.47042322
"3251",CBN,,CBN,736577.687499999883585,3010862.750000000000000,,,,,"3307",yes,DStr3307,-71.20176930,42.50957469
"3254",CBN,,CBN,736568.187500000000000,2999603.250000000000000,,,,,"3310",yes,DStr3310,-71.20195310,42.47869390
"3255",CBN,,CBN,736566.875000000000000,2995969.500000000000000,,,,,"3312",yes,DStr3312,-71.20200500,42.46872300
"3256",CBN,,CBN,736565.750000000000000,2995927.000000000000000,,,,,"3313",yes,DStr3313,-71.20200970,42.46860639
"3258",CBN,,CBN,736564.187500000000000,3018777.000000000000000,,,,,"3315",yes,DStr3315,-71.20171930,42.53130568
"3259",CBN,,CBN,736561.062499999883585,3022251.500000000000000,,,,,"3316",yes,DStr3316,-71.20168580,42.54083946
"3260",CBN,,CBN,736559.687500000000000,3021160.750000000000000,,,,,"3317",yes,DStr3317,-71.20170500,42.53784654
"3261",CBN,,CBN,737146.562500000000000,3017609.000000000000000,,,,,"3318",yes,DStr3318,-71.19959090,42.52807699
"3263",CBN,,CBN,737141.312500000000000,3016640.250000000000000,,,,,"3320",yes,DStr3320,-71.19961790,42.52542285
"3264",CBN,,CBN,737141.312500000000000,2996493.500000000000000,,,,,"3321",yes,DStr3321,-71.19987360,42.47013806
"3265",CBN,,CBN,737138.062500000000000,3021052.000000000000000,,,,,"3322",yes,DStr3322,-71.19956050,42.53754257
"3266",CBN,,CBN,737133.625000000000000,3010317.000000000000000,,,,,"3323",yes,DStr3323,-71.19973020,42.50805886
"3267",CBN,,CBN,737130.875000000000000,3010294.500000000000000,,,,,"3324",yes,DStr3324,-71.19973070,42.50799639
"3268",CBN,,CBN,737130.562500000000000,3014531.750000000000000,,,,,"3325",yes,DStr3325,-71.19967910,42.51963657
"3269",CBN,,CBN,737129.687499999883585,3016619.500000000000000,,,,,"3326",yes,DStr3326,-71.19964950,42.52538021
"3270",CBN,,CBN,737128.437500000000000,3021026.500000000000000,,,,,"3327",yes,DStr3327,-71.19959650,42.53747269
"3272",CBN,,CBN,737121.750000000000000,3006628.750000000000000,,,,,"3329",yes,DStr3329,-71.19980940,42.49796628
"3274",CBN,,CBN,737118.125000000000000,3008226.000000000000000,,,,,"3331",yes,DStr3331,-71.19980200,42.50234909
"3281",CBN,,CBN,737096.500000000000000,3013595.250000000000000,,,,,"3339",yes,DStr3339,-71.19981210,42.51708220
"3282",CBN,,CBN,737091.250000000000000,2996485.000000000000000,,,,,"3340",yes,DStr3340,-71.20005930,42.47011522
"3283",CBN,,CBN,737088.937500000000000,3018192.000000000000000,,,,,"3341",yes,DStr3341,-71.19978010,42.52969543
"3285",CBN,,CBN,737085.187500000000000,3016590.750000000000000,,,,,"3343",yes,DStr3343,-71.19981490,42.52530175
"3287",CBN,,CBN,737074.562500000000000,3018171.750000000465661,,,,,"3345",yes,DStr3345,-71.19983370,42.52964000
"3288",CBN,,CBN,737074.125000000000000,3013603.500000000000000,,,,,"3346",yes,DStr3346,-71.19989500,42.51710505
"3290",CBN,,CBN,737072.375000000000000,3019757.750000000000000,,,,,"3348",yes,DStr3348,-71.19982110,42.53399189
"3291",CBN,,CBN,737070.250000000000000,3008250.000000000000000,,,,,"3349",yes,DStr3349,-71.19997920,42.50241541
"3292",CBN,,CBN,737069.374999999883585,3004659.000000000000000,,,,,"3350",yes,DStr3350,-71.20002930,42.49256188
"3294",CBN,,CBN,737066.500000000000000,3016619.000000000000000,,,,,"3352",yes,DStr3352,-71.19988390,42.52537945
"3296",CBN,,CBN,737063.562500000000000,3008610.250000000000000,,,,,"3354",yes,DStr3354,-71.19999930,42.50340398
"3300",CBN,,CBN,737051.812500000000000,2997154.250000000000000,,,,,"3358",yes,DStr3358,-71.20019220,42.47196926
"3301",CBN,,CBN,737051.062500000000000,3013159.500000000000000,,,,,"3359",yes,DStr3359,-71.19998630,42.51588697
"3302",CBN,,CBN,737046.187500000000000,3008629.750000000000000,,,,,"3360",yes,DStr3360,-71.20006350,42.50345765
"3307",CBN,,CBN,737044.375000000000000,3003468.750000000000000,,,,,"3363",yes,DStr3363,-71.20013750,42.48929612
"3309",CBN,,CBN,737040.562500000000000,3021467.500000000000000,,,,,"3365",yes,DStr3365,-71.19991680,42.53868361
"3311",CBN,,CBN,737034.562500000000000,3004430.000000000000000,,,,,"3367",yes,DStr3367,-71.20016140,42.49193385
"3314",CBN,,CBN,737028.000000000000000,3013163.500000000000000,,,,,"3370",yes,DStr3370,-71.20007180,42.51589816
"3315",CBN,,CBN,737027.937500000000000,3021443.000000000000000,,,,,"3371",yes,DStr3371,-71.19996400,42.53861651
"3316",CBN,,CBN,737027.750000000000000,3004419.000000000000000,,,,,"3372",yes,DStr3372,-71.20018680,42.49190373
"3317",CBN,,CBN,737025.625000000000000,2997165.250000000000000,,,,,"3373",yes,DStr3373,-71.20028910,42.47199970
"3318",CBN,,CBN,737020.625000000000000,3010290.500000000000000,,,,,"3374",yes,DStr3374,-71.20013900,42.50799228
"3320",CBN,,CBN,737017.562500000000000,2996508.250000000000000,,,,,"3376",yes,DStr3376,-71.20033210,42.47017973
"3322",CBN,,CBN,737011.625000000000000,3003498.250000000000000,,,,,"3378",yes,DStr3378,-71.20025850,42.48937738
"3323",CBN,,CBN,737010.312500000116415,3006725.750000000000000,,,,,"3380",yes,DStr3380,-71.20022140,42.49823352
"3324",CBN,,CBN,737008.625000000000000,3004437.499999999534339,,,,,"3381",yes,DStr3381,-71.20025740,42.49195468
"3326",CBN,,CBN,737006.625000000116415,3016406.500000000000000,,,,,"3383",yes,DStr3383,-71.20010880,42.52479694
"3328",CBN,,CBN,737001.062499999883585,3006702.750000000000000,,,,,"3385",yes,DStr3385,-71.20025600,42.49817050
"3329",CBN,,CBN,737000.875000000000000,3014700.000000000000000,,,,,"3386",yes,DStr3386,-71.20015790,42.52009949
"3333",CBN,,CBN,736995.187500000000000,3014692.500000000000000,,,,,"3390",yes,DStr3390,-71.20017910,42.52007896
"3335",CBN,,CBN,736989.562500000000000,3020293.499999999534339,,,,,"3392",yes,DStr3392,-71.20013430,42.53545468
"3337",CBN,,CBN,736987.125000000000000,3016416.000000000000000,,,,,"3394",yes,DStr3394,-71.20018100,42.52482320
"3339",CBN,,CBN,736981.500000000000000,3014675.000000000000000,,,,,"3397",yes,DStr3397,-71.20023010,42.52003108
"3340",CBN,,CBN,736979.687500000000000,3020274.750000000000000,,,,,"3398",yes,DStr3398,-71.20015820,42.53541139
"3342",CBN,,CBN,736977.187500000000000,3021337.000000000000000,,,,,"3400",yes,DStr3400,-71.20015370,42.53832614
"3349",CBN,,CBN,736553.625000000000000,3007953.750000000000000,,,,,"3002",yes,DStr3002,-71.20189890,42.50160749
"3351",CBN,,CBN,736546.125000000000000,3018791.000000000000000,,,,,"3005",yes,DStr3005,-71.20178610,42.53134427
"3355",CBN,,CBN,736528.812500000000000,3020582.250000000000000,,,,,"3010",yes,DStr3010,-71.20182710,42.53625948
"3356",CBN,,CBN,736526.812500000000000,3006693.250000000000000,,,,,"3011",yes,DStr3011,-71.20201460,42.49814900
"3358",CBN,,CBN,736524.812500000000000,3003876.750000000000000,,,,,"3013",yes,DStr3013,-71.20205850,42.49042066
"3359",CBN,,CBN,736520.375000000000000,3021092.750000000000000,,,,,"3014",yes,DStr3014,-71.20185180,42.53766034
"3360",CBN,,CBN,736517.687499999883585,3015285.250000000000000,,,,,"3015",yes,DStr3015,-71.20194260,42.52171003
"3370",CBN,,CBN,736506.500000000000000,3022196.249999999534339,,,,,"3022",yes,DStr3022,-71.20188890,42.54068838
"3371",CBN,,CBN,736505.937500000000000,3016487.750000000000000,,,,,"3023",yes,DStr3023,-71.20196510,42.52502471
"3375",CBN,,CBN,736500.375000000000000,3022234.750000000000000,,,,,"3027",yes,DStr3027,-71.20191120,42.54079408
"3377",CBN,,CBN,736499.937500000000000,2997241.000000000000000,,,,,"3029",yes,DStr3029,-71.20223660,42.47221261
"3380",CBN,,CBN,736495.625000000000000,3016461.000000000000000,,,,,"3032",yes,DStr3032,-71.20200370,42.52495140
"3381",CBN,,CBN,736490.750000000000000,3007225.000000000000000,,,,,"3033",yes,DStr3033,-71.20214150,42.49960844
"3383",CBN,,CBN,736490.437500000000000,3007246.000000000000000,,,,,"3035",yes,DStr3035,-71.20214230,42.49966607
"3384",CBN,,CBN,736489.187500000000000,3002948.500000000000000,,,,,"3036",yes,DStr3036,-71.20220260,42.48787391
"3386",CBN,,CBN,736484.937500000000000,3017525.250000000000000,,,,,"3038",yes,DStr3038,-71.20202950,42.52787173
"3388",CBN,,CBN,736483.500000000000000,3018052.750000000000000,,,,,"3040",yes,DStr3040,-71.20203150,42.52930507
"3391",CBN,,CBN,736966.562500000000000,3014304.000000000000000,,,,,"3403",yes,DStr3403,-71.20029040,42.51901322
"3393",CBN,,CBN,736954.187500000000000,3019291.750000000465661,,,,,"3405",yes,DStr3405,-71.20026570,42.53271436
"3395",CBN,,CBN,736953.937500000000000,3016754.500000000000000,,,,,"3407",yes,DStr3407,-71.20029970,42.52575234
"3396",CBN,,CBN,736948.812500000000000,3019271.500000000000000,,,,,"3408",yes,DStr3408,-71.20028590,42.53265885
"3397",CBN,,CBN,736946.500000000000000,3018803.250000000000000,,,,,"3409",yes,DStr3409,-71.20030060,42.53137403
"3398",CBN,,CBN,736945.999999999883585,3021351.999999999534339,,,,,"3410",yes,DStr3410,-71.20026920,42.53836760
"3399",CBN,,CBN,736945.500000000000000,3004307.750000000000000,,,,,"3411",yes,DStr3411,-71.20049320,42.49159926
"3400",CBN,,CBN,736944.062500000000000,3014316.250000000000000,,,,,"3412",yes,DStr3412,-71.20037370,42.51904705
"3404",CBN,,CBN,736934.187500000000000,3018783.000000000000000,,,,,"3417",yes,DStr3417,-71.20034650,42.53131858
"3406",CBN,,CBN,736920.000000000000000,3018298.750000000000000,,,,,"3419",yes,DStr3419,-71.20040550,42.52998997
"3407",CBN,,CBN,736919.062500000000000,3016759.000000000000000,,,,,"3421",yes,DStr3421,-71.20042900,42.52576502
"3409",CBN,,CBN,736912.375000000000000,3016741.499999999534339,,,,,"3423",yes,DStr3423,-71.20045400,42.52571707
"3410",CBN,,CBN,736911.437500000000000,3021588.249999999534339,,,,,"3424",yes,DStr3424,-71.20039430,42.53901618
"3413",CBN,,CBN,736907.437500000000000,3008423.750000000000000,,,,,"3427",yes,DStr3427,-71.20058070,42.50289374
"3414",CBN,,CBN,736907.375000000000000,3018279.250000000000000,,,,,"3428",yes,DStr3428,-71.20045250,42.52993659
"3415",CBN,,CBN,736906.812500000000000,3016264.500000000000000,,,,,"3429",yes,DStr3429,-71.20048090,42.52440827
"3417",CBN,,CBN,736902.125000000000000,2997396.500000000000000,,,,,"3431",yes,DStr3431,-71.20074390,42.47263543
"3419",CBN,,CBN,736900.562500000000000,2996337.750000000000000,,,,,"3433",yes,DStr3433,-71.20076790,42.46971301
"3420",CBN,,CBN,736898.500000000000000,3019304.500000000000000,,,,,"3434",yes,DStr3434,-71.20047210,42.53274988
"3422",CBN,,CBN,736896.562500000000000,3020715.500000000000000,,,,,"3436",yes,DStr3436,-71.20046090,42.53662157
"3423",CBN,,CBN,736894.750000000000000,3011157.000000000000000,,,,,"3437",yes,DStr3437,-71.20059220,42.51039374
"3424",CBN,,CBN,736892.187500000000000,3014269.250000000000000,,,,,"3438",yes,DStr3438,-71.20056670,42.51891859
"3425",CBN,,CBN,736891.875000000000000,3008383.750000000000000,,,,,"3439",yes,DStr3439,-71.20063890,42.50278413
"3427",CBN,,CBN,736886.437500000000000,3019273.500000000000000,,,,,"3441",yes,DStr3441,-71.20051730,42.53266494
"3429",CBN,,CBN,736883.500000000000000,3004237.750000000000000,,,,,"3443",yes,DStr3443,-71.20072400,42.49140778
"3430",CBN,,CBN,736882.687500000000000,2997364.500000000000000,,,,,"3444",yes,DStr3444,-71.20081630,42.47254781
"3432",CBN,,CBN,736881.437500000000000,3008432.250000000000000,,,,,"3446",yes,DStr3446,-71.20067700,42.50291731
"3433",CBN,,CBN,736880.875000000000000,3021189.750000000000000,,,,,"3447",yes,DStr3447,-71.20057720,42.53791122
"3434",CBN,,CBN,736880.750000000000000,3021596.000000000000000,,,,,"3448",yes,DStr3448,-71.20050810,42.53903775
"3435",CBN,,CBN,736879.437500000000000,2996355.750000000000000,,,,,"3449",yes,DStr3449,-71.20084600,42.46976260
"3436",CBN,,CBN,736878.312500000116415,3008371.500000000000000,,,,,"3450",yes,DStr3450,-71.20068940,42.50275065
"3439",CBN,,CBN,736876.000000000000000,3011206.250000000000000,,,,,"3453",yes,DStr3453,-71.20066110,42.51052906
"3441",CBN,,CBN,736872.562500000000000,3014835.750000000000000,,,,,"3455",yes,DStr3455,-71.20063210,42.52047322
"3444",CBN,,CBN,736869.500000000000000,3020722.500000000000000,,,,,"3458",yes,DStr3458,-71.20056120,42.53664104
"3446",CBN,,CBN,736864.500000000000000,3018855.250000000000000,,,,,"3461",yes,DStr3461,-71.20060410,42.53151750
"3447",CBN,,CBN,736861.312500000000000,3021260.000000000000000,,,,,"3462",yes,DStr3462,-71.20066150,42.53804643
"3448",CBN,,CBN,736861.000000000000000,3021168.250000000000000,,,,,"3463",yes,DStr3463,-71.20058700,42.53786422
"3450",CBN,,CBN,736852.437500000000000,3009487.750000000000000,,,,,"3465",yes,DStr3465,-71.20077080,42.50581382
"3451",CBN,,CBN,736850.875000000000000,3014827.500000000000000,,,,,"3467",yes,DStr3467,-71.20071270,42.52045079
"3452",CBN,,CBN,736845.437500000000000,3003125.000000000000000,,,,,"3468",yes,DStr3468,-71.20088450,42.48833731
"3453",CBN,,CBN,736844.187500000000000,3009570.250000000000000,,,,,"3469",yes,DStr3469,-71.20080030,42.50604028
"3454",CBN,,CBN,736843.937500000000000,3016039.000000000000000,,,,,"3470",yes,DStr3470,-71.20071710,42.52379012
"3457",CBN,,CBN,736842.437500000000000,3009463.500000000000000,,,,,"3473",yes,DStr3473,-71.20080820,42.50574738
"3459",CBN,,CBN,736830.500000000000000,3009095.999999999534339,,,,,"3476",yes,DStr3476,-71.20085730,42.50473910
"3460",CBN,,CBN,736829.187500000000000,3004188.750000000000000,,,,,"3477",yes,DStr3477,-71.20092600,42.49127385
"3463",CBN,,CBN,737563.250000000000000,3009167.500000000000000,,,,,"3480",yes,DStr3480,-71.19813900,42.50492820
"3464",CBN,,CBN,737561.999999999883585,3002459.750000000465661,,,,,"3481",yes,DStr3481,-71.19823160,42.48652245
"3466",CBN,,CBN,737560.750000000000000,3013368.750000000000000,,,,,"3482",yes,DStr3482,-71.19809310,42.51645620
"3470",CBN,,CBN,737542.562500000000000,3012958.750000000000000,,,,,"3486",yes,DStr3486,-71.19816590,42.51533136
"3471",CBN,,CBN,737541.625000000000000,3019028.000000000000000,,,,,"3487",yes,DStr3487,-71.19808970,42.53198496
"3473",CBN,,CBN,737535.812500000000000,3015950.500000000000000,,,,,"3489",yes,DStr3489,-71.19815170,42.52354058
"3474",CBN,,CBN,737533.937500000000000,3019004.500000000000000,,,,,"3490",yes,DStr3490,-71.19811850,42.53192055
"3475",CBN,,CBN,737532.937500000000000,3013297.250000000000000,,,,,"3491",yes,DStr3491,-71.19819720,42.51626028
"3476",CBN,,CBN,737532.875000000000000,3015959.750000000000000,,,,,"3492",yes,DStr3492,-71.19816250,42.52356599
"3477",CBN,RECORD,CBN,737532.125000000000000,3021359.500000000000000,,,,,"3493",yes,DStr3493,-71.19809500,42.53832389
"3478",CBN,,CBN,737532.062500000000000,3018165.000000000000000,,,,,"3494",yes,DStr3494,-71.19813650,42.52961705
"3479",CBN,RECORD,CBN,737531.875000000000000,3021314.000000000000000,,,,,"3495",yes,DStr3495,-71.19809580,42.53825766
"3481",CBN,,CBN,737522.125000000000000,3011100.500000000000000,,,,,"3497",yes,DStr3497,-71.19826610,42.51023264
"3482",CBN,,CBN,737519.062500000000000,3015940.500000000000000,,,,,"3498",yes,DStr3498,-71.19821390,42.52351331
"3483",CBN,,CBN,737514.125000000000000,3013789.250000000000000,,,,,"3499",yes,DStr3499,-71.19826050,42.51761047
"3484",CBN,,CBN,737509.625000000000000,3018174.000000000000000,,,,,"3500",yes,DStr3500,-71.19821960,42.52964196
"3492",CBN,,CBN,737460.250000000000000,3012655.250000000000000,,,,,"3508",yes,DStr3508,-71.19847520,42.51449937
