OBJECTID,SYSTEMID,FACILITYID,INSTALLDAT,PLANDATE,PLANDATUM,STNDDATUM,SOURCEDOC,LOCDESC,LOCSOURCE,LIFECYCLES,CBTYPE,PLANRIMELV,PLANINVIN,PLANINVOUT,PLANHIPIPE,STNDRIMELV,STNDINVIN,STNDINVOUT,STNDHIPIPE,MU_IN,MU_OUT,CALC_INVIN,CALC_INVOU,Z_SURFACE_,DSOUTFALLI,MAJWATERSH,MINWATERSH,IDDE_ID,LEGACYID,GPS_ID,GPSDATE,SUMP,WALLMAT,CUTDEPTH,LINED,CONDITION,FLOWDIR,ROTATION,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,COMMENTS,ENABLED,Latitude,Longitude
73,S005-c002,swCB-73,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Washington St,AER,,CB,,,,,,,,,,,,,101.555000309999997,S005,Saugus,Walker's Brook,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/03/27 13:01:25.000,CDM_INC\KEALEYDM,,"1",42.52102946,-71.10497612
74,S004-c008,swCB-74,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Washington St,AER,,CB,,,,,,,,,,,,,101.747123720000005,S004,Saugus,Walker's Brook,,,,,Y,,,,,,204.443999999999988,,"1","1",2012/03/27 13:01:25.000,CDM_INC\KEALEYDM,,"1",42.52075629,-71.10652500
75,S004-c007,swCB-75,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Washington St,AER,,CB,,,,,,,,,,,,,101.563224790000007,S004,Saugus,Walker's Brook,,,,,Y,,,,,,306.559500000000014,,"1","1",2012/03/27 13:01:25.000,CDM_INC\KEALEYDM,,"1",42.52081969,-71.10652980
76,S004-c005,swCB-76,,1948/05/01 00:00:00.000,TOWN,NGVD,700-L-173,Washington St,AER,,CB,207.900000000000006,,207.150000000000006,,102.250000000000000,,101.500000000000000,,,,,,100.662239069999998,S004,Saugus,Walker's Brook,,,,,Y,,,,,,304.698199999999986,,"1","1",2012/04/28 14:42:24.000,CDM_INC\KEALEYDM,,"1",42.52085531,-71.10619276
77,S004-c006,swCB-77,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Washington St,AER,,CB,,,,,,,,,,,,,100.808143619999996,S004,Saugus,Walker's Brook,,,,,Y,,,,,,208.702100000000002,,"1","1",2012/03/27 13:01:25.000,CDM_INC\KEALEYDM,,"1",42.52078919,-71.10619577
78,S004-c009,swCB-78,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Washington St,EST,,CB,,,,,,,,,,,,,101.561737059999999,S004,Saugus,Walker's Brook,,,,,Y,,,,,,306.870000000000005,,"1","1",2012/03/27 13:01:27.000,CDM_INC\KEALEYDM,,"1",42.52075306,-71.10715034
79,S004-c010,swCB-79,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Washington St,EST,,CB,,,,,,,,,,,,,102.478569030000003,S004,Saugus,Walker's Brook,,,,,Y,,,,,,217.381499999999988,,"1","1",2012/03/27 13:01:27.000,CDM_INC\KEALEYDM,,"1",42.52068817,-71.10714264
80,S004-c011,swCB-80,,2013/01/01 00:00:00.000,UNK,NGVD,1000-I-037,Washington St,AER,,CB,,,,,,,,,,,,,102.736030580000005,S004,Saugus,Walker's Brook,,,,,Y,,,,,,304.699999999999989,,"1","1",2012/03/27 13:01:28.000,CDM_INC\KEALEYDM,,"1",42.52067451,-71.10786293
81,S004-c012,swCB-81,,2013/01/01 00:00:00.000,UNK,NGVD,1000-I-037,Washington St,AER,,CB,,,,,,,,,,,,,102.970161439999998,S004,Saugus,Walker's Brook,,,,,Y,,,,,,218.268799999999999,,"1","1",2012/03/27 13:01:28.000,CDM_INC\KEALEYDM,,"1",42.52061302,-71.10785626
82,S004-c017,swCB-82,,2013/01/01 00:00:00.000,UNK,NGVD,1000-I-037,Washington St,EST,,CB,,,,,,,,,,,,,103.664421079999997,S004,Saugus,Walker's Brook,,,,,Y,,,,,,260.725099999999998,,"1","1",2012/03/27 13:01:29.000,CDM_INC\KEALEYDM,,"1",42.52055794,-71.10835970
83,S004-c018,swCB-83,,2013/01/01 00:00:00.000,UNK,NGVD,1000-I-037,Washington St,EST,,CB,105.129999999999995,101.129999999999995,101.129999999999995,,105.129999999999995,101.129999999999995,101.129999999999995,,,,,,104.208915709999999,S004,Saugus,Walker's Brook,,,,,Y,,,,,,260.725099999999998,,"1","1",2013/06/24 15:26:54.000,CDM_INC\KEALEYDM,,"1",42.52052018,-71.10868155
84,S004-c021,swCB-84,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Lincoln St,AER,,DCB,105.469999999999999,101.540000000000006,101.540000000000006,,105.469999999999999,101.540000000000006,101.540000000000006,,,,,,102.797668459999997,S004,Saugus,Walker's Brook,,9-36,,,Y,,,,,,0.000000000000000,,"1","1",2012/03/27 13:01:30.000,CDM_INC\KEALEYDM,Plan appears to show DMH but none found in aerials,"1",42.52144173,-71.10739018
85,S004-c023,swCB-85,,,TOWN,NGVD,100-L-004,Lincoln St,AER,,CB,,,,,,,,,,,,,102.830802919999996,S004,Saugus,Walker's Brook,,,,,Y,,,,,,281.817999999999984,,"1","1",2012/06/06 11:40:28.000,CDM_INC\KEALEYDM,,"1",42.52159973,-71.10775223
86,S004-c022,swCB-86,,,TOWN,NGVD,100-L-004,Lincoln St,AER,,CB,,,,,,,,,,,,,103.052566529999993,S004,Saugus,Walker's Brook,,,,,Y,,,,,,227.803799999999995,,"1","1",2012/05/01 14:46:07.000,CDM_INC\KEALEYDM,,"1",42.52150710,-71.10762483
87,S004-c024,swCB-87,,,TOWN,NGVD,100-L-004,Lincoln St,EST,,CB,,,,,,,,,,,,,103.355186459999999,S004,Saugus,Walker's Brook,,,,,Y,,,,,,32.591299999999997,,"1","1",2012/05/01 14:46:07.000,CDM_INC\KEALEYDM,,"1",42.52179524,-71.10797133
88,S004-c002,swCB-88,,1988/06/21 00:00:00.000,TOWN,NGVD,1000-I-030-066,Lincoln St,AER,,CB,207.599999999999994,,,,101.950000000000003,,,,,,,,100.397964479999999,S004,Saugus,Walker's Brook,,,,,Y,,,,,,74.839799999999997,,"1","1",2013/06/30 19:55:28.000,CDM_INC\KEALEYDM,,"1",42.52091494,-71.10579712
89,S006-c022,swCB-89,,1988/06/21 00:00:00.000,TOWN,NGVD,1000-I-030-066,High St,AER,,CB,,,,,,,,,,,,,103.006988530000001,S006,Saugus,Walker's Brook,,9-99,,,Y,,,,,,129.721300000000014,,"1","1",2012/03/27 13:01:32.000,CDM_INC\KEALEYDM,,"1",42.52167380,-71.10646022
90,S006-c020,swCB-90,,1988/06/21 00:00:00.000,TOWN,NGVD,1000-I-030-066,High St,AER,,CB,,,,,,,,,,,,,103.622940060000005,S006,Saugus,Walker's Brook,,,,,Y,,,,,,231.501000000000005,,"1","1",2012/03/27 13:01:32.000,CDM_INC\KEALEYDM,,"1",42.52157766,-71.10649995
91,S-c010,swCB-91,,1988/06/21 00:00:00.000,TOWN,NGVD,1000-I-030-066,High St,AER,,CB,,,,,,,,,,,,,100.405929569999998,,Saugus,Walker's Brook,,,,,Y,,,,,,217.488799999999998,,"1","1",2013/06/30 20:05:39.000,CDM_INC\KEALEYDM,,"1",42.52110330,-71.10541638
92,S006-c005,swCB-92,,1988/06/21 00:00:00.000,TOWN,NGVD,1000-I-030-066,High St,AER,,CB,,,,,,,,,,,,,102.105804440000000,S006,Saugus,Walker's Brook,,9-101,,,Y,,,,,,34.506200000000000,,"1","1",2012/03/27 13:01:33.000,CDM_INC\KEALEYDM,,"1",42.52137951,-71.10578523
93,S006-c001,swCB-93,,1988/06/21 00:00:00.000,TOWN,NGVD,1000-I-030-066,High St,AER,,CB,,,,,,,,,,,,,101.102218629999996,S006,Saugus,Walker's Brook,,,,,Y,,,,,,359.608999999999980,,"1","1",2012/03/27 13:01:33.000,CDM_INC\KEALEYDM,,"1",42.52118999,-71.10534796
94,S005-c003,swCB-94,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Cross Country,AER,,CB,,,,,,,,,,,,,103.005004880000001,S005,Saugus,Walker's Brook,,,,,Y,,,,,,354.277199999999993,,"1","1",2012/03/27 13:01:33.000,CDM_INC\KEALEYDM,,"1",42.52135388,-71.10501802
95,S-c011,swCB-95,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Main St,AER,,CB,,,,,,,,,,,,,96.226264950000001,,Saugus,Walker's Brook,,,,,Y,,,,,,263.656299999999987,,"1","1",2012/03/27 13:01:33.000,CDM_INC\KEALEYDM,,"1",42.52049718,-71.10335656
96,S-c012,swCB-96,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Main St,AER,,CB,,,,,,,,,,,,,94.753028869999994,,Saugus,Walker's Brook,,,,,Y,,,,,,80.431399999999996,,"1","1",2012/03/27 13:01:33.000,CDM_INC\KEALEYDM,Marked as manhole in planimetrics,"1",42.52051619,-71.10318057
97,S-c013,swCB-97,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Cross Country,AER,,CB,,,,,,,,,,,,,95.275024410000000,,Saugus,Walker's Brook,,,,,Y,,,,,,94.897499999999994,,"1","1",2012/03/27 13:01:33.000,CDM_INC\KEALEYDM,Marked as manhole in planimetrics,"1",42.52048434,-71.10304555
98,S-c014,swCB-98,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Main St,AER,,CB,,,,,,,,,,,,,96.183082580000004,,Saugus,Walker's Brook,,,,,Y,,,,,,173.331899999999990,,"1","1",2013/06/30 21:58:57.000,CDM_INC\KEALEYDM,,"1",42.52076744,-71.10334229
99,S035-c004,swCB-99,,1974/01/01 00:00:00.000,TOWN,NGVD,600-L-452,Washington St,AER,,CB,94.799999999999997,196.009999999999991,196.009999999999991,,94.799999999999997,90.359999999999999,90.359999999999999,,,,,,91.900939940000001,S035,Saugus,Walker's Brook,,9-121,,,Y,,,,,,7.193900000000000,,"1","1",2012/04/27 14:22:23.000,CDM_INC\KEALEYDM,Rim elev from DMP,"1",42.52102029,-71.10192387
100,S035-c002,swCB-100,,1974/01/01 00:00:00.000,TOWN,NGVD,600-L-452,Washington St,AER,,CB,92.079999999999998,193.960000000000008,193.960000000000008,,92.079999999999998,88.310000000000002,88.310000000000002,,,,,,89.870407099999994,S035,Saugus,Walker's Brook,WS-3,9-122,,,Y,,,,,,0.000000000000000,,"1","1",2013/05/13 15:06:17.000,CDM_INC\KEALEYDM,Rim elev from DMP,"1",42.52095570,-71.10090845
101,S035-c003,swCB-101,,1974/01/01 00:00:00.000,TOWN,NGVD,600-L-452,Washington St,AER,,CB,,,,,,,,,,,,,89.944114690000006,S035,Saugus,Walker's Brook,,,,,Y,,,,,,8.321400000000002,,"1","1",2012/04/27 14:22:23.000,CDM_INC\KEALEYDM,,"1",42.52101466,-71.10089641
102,S035-c001,swCB-102,,2013/01/01 00:00:00.000,NGVD,NGVD,1000-I-033,Washington St,AER,,CB,,,,,,,,,,,,,87.869773859999995,S035,Saugus,Walker's Brook,,,,,Y,,,,,,336.816599999999994,,"1","1",2013/02/08 08:52:10.000,CDM_INC\KEALEYDM,,"1",42.52096995,-71.10003813
103,S012-c004,swCB-103,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Eliott St,AER,,CB,90.040000000000006,87.239999999999995,87.239999999999995,,90.040000000000006,87.239999999999995,87.239999999999995,,,,,,89.172088619999997,S012,Saugus,Walker's Brook,,9-119,,,Y,,,,,,0.000000000000000,,"1","1",2012/03/27 13:01:36.000,CDM_INC\KEALEYDM,,"1",42.52123850,-71.10010062
104,S012-c005,swCB-104,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Elliott St,EST,,CB,,,,,,,,,,,,,89.056640630000004,S012,Saugus,Walker's Brook,,,,,Y,,,,,,60.039200000000001,,"1","1",2012/03/27 13:01:36.000,CDM_INC\KEALEYDM,,"1",42.52126745,-71.10003196
105,S012-c003,swCB-105,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Washington St,AER,,CB,,,,,,,,,,,,,88.306892399999995,S012,Saugus,Walker's Brook,,,,,Y,,,,,,216.704000000000008,,"1","1",2012/03/27 13:01:36.000,CDM_INC\KEALEYDM,,"1",42.52098769,-71.09968897
106,S012-c002,swCB-106,,1974/01/01 00:00:00.000,TOWN,NGVD,600-L-452,Washington St,AER,,CB,90.000000000000000,,193.300000000000011,,90.000000000000000,,87.650000000000006,,,,,,88.156845090000004,S012,Saugus,Walker's Brook,,9-127,,,Y,,,,,,77.195400000000006,,"1","1",2012/04/27 14:24:17.000,CDM_INC\KEALEYDM,Rim elev from DMP,"1",42.52092977,-71.09965935
107,S013-c013,swCB-107,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Prescott St,AER,,CB,,,,,,,,,,,,,104.359367370000001,S013,Saugus,Walker's Brook,,,,,Y,,,,,,339.839200000000005,,"1","1",2012/03/27 13:01:38.000,CDM_INC\KEALEYDM,,"1",42.52112559,-71.10872446
108,S013-c016,swCB-108,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Arlington St,EST,,CB,,,,,,,,,,,,,104.601371770000000,S013,Saugus,Walker's Brook,,,,,Y,,,,,,5.556400000000000,,"1","1",2012/03/27 13:01:38.000,CDM_INC\KEALEYDM,,"1",42.52118677,-71.10861584
109,S013-c017,swCB-109,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Arlington St,EST,,CB,,,,,,,,,,,,,104.474632260000007,S013,Saugus,Walker's Brook,,,,,Y,,,,,,298.485999999999990,,"1","1",2012/03/27 13:01:39.000,CDM_INC\KEALEYDM,,"1",42.52115705,-71.10870264
110,S013-c012,swCB-110,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Prescott St,AER,,CB,,,,,,,,,,,,,105.430648800000000,S013,Saugus,Walker's Brook,,,,,Y,,,,,,79.225600000000000,,"1","1",2012/03/27 13:01:39.000,CDM_INC\KEALEYDM,,"1",42.52107808,-71.10862979
111,S013-c011,swCB-111,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Washington St,AER,,CB,,,,,,,,,,,,,105.059616090000006,S013,Saugus,Walker's Brook,,,,,Y,,,,,,59.958500000000001,,"1","1",2012/03/27 13:01:39.000,CDM_INC\KEALEYDM,,"1",42.52078547,-71.10961718
112,S013-c010,swCB-112,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Washington St,AER,,CB,107.280000000000001,100.329999999999998,100.329999999999998,,107.280000000000001,100.329999999999998,100.329999999999998,,,,,,105.958099369999999,S013,Saugus,Walker's Brook,,,,,Y,,,,,,333.711099999999988,,"1","1",2012/03/27 13:01:40.000,CDM_INC\KEALEYDM,,"1",42.52075933,-71.10967891
113,S013-c006,swCB-113,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Prescott St,AER,,CB,,,,,,,,,,,,,105.630584720000002,S013,Saugus,Walker's Brook,,,,,Y,,,,,,93.633899999999997,,"1","1",2012/03/27 13:01:40.000,CDM_INC\KEALEYDM,,"1",42.52042503,-71.11013212
114,S013-c007,swCB-114,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Prescott St,AER,,CB,,,,,,,,,,,,,105.266883849999999,S013,Saugus,Walker's Brook,,,,,Y,,,,,,353.942999999999984,,"1","1",2012/03/27 13:01:40.000,CDM_INC\KEALEYDM,,"1",42.52049374,-71.11018824
115,S013-c005,swCB-115,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Prescott St,AER,,CB,,,,,,,,,,,,,105.755798339999998,S013,Saugus,Walker's Brook,,,,,Y,,,,,,211.251299999999986,,"1","1",2012/03/27 13:01:41.000,CDM_INC\KEALEYDM,,"1",42.52033717,-71.11033636
116,S-c015,swCB-116,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Prescott St,AER,,CB,,,,,,,,,,,,,106.138412480000000,,Saugus,Walker's Brook,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/03/27 13:01:41.000,CDM_INC\KEALEYDM,Connection to system is unknown,"1",42.52013202,-71.11103078
117,S-c016,swCB-117,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Prescott St,AER,,CB,,,,,,,,,,,,,106.375061040000006,,Saugus,Walker's Brook,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/03/27 13:01:41.000,CDM_INC\KEALEYDM,Connection to system is unknown,"1",42.52005337,-71.11098010
118,S013-c008,swCB-118,,,TOWN,NGVD,100-L-008,Prescott St,AER,,CB,,,,,,,,,,,,,115.719810490000000,S013,Saugus,Walker's Brook,,,,,Y,,,,,,201.582300000000004,,"1","1",2012/05/01 13:49:04.000,CDM_INC\KEALEYDM,,"1",42.51963606,-71.11194677
119,S013-c009,swCB-119,,,TOWN,NGVD,100-L-008,Prescott St,AER,,CB,,,,,,,,,,,,,116.374313349999994,S013,Saugus,Walker's Brook,,,,,Y,,,,,,272.356400000000008,,"1","1",2012/05/01 13:49:05.000,CDM_INC\KEALEYDM,,"1",42.51970762,-71.11199657
120,S013-c014,swCB-120,,,TOWN,NGVD,100-L-008,Pratt St,AER,,CB,120.269999999999996,116.099999999999994,116.099999999999994,,120.269999999999996,116.099999999999994,116.099999999999994,,,,,,118.956848140000005,S013,Saugus,Walker's Brook,,,,,Y,,,,,,311.283500000000004,,"1","1",2012/05/01 14:07:53.000,CDM_INC\KEALEYDM,"Rim elev, inv in and inv out from DMP","1",42.51928544,-71.11306830
121,S013-c025,swCB-121,,,TOWN,NGVD,100-L-008,Pratt St,AER,,CB,,,,,,,,,,,,,118.247756960000004,S013,Saugus,Walker's Brook,,,,,Y,,,,,,183.839599999999990,,"1","1",2012/05/01 14:07:53.000,CDM_INC\KEALEYDM,,"1",42.51924362,-71.11316759
122,S013-c026,swCB-122,,,TOWN,NGVD,100-L-008,Prescott St,AER,,CB,120.540000000000006,115.560000000000002,115.560000000000002,,120.540000000000006,115.560000000000002,115.560000000000002,,,,,,118.160636900000000,S013,Saugus,Walker's Brook,,9-10,,,Y,,,,,,183.839599999999990,,"1","1",2012/05/01 14:07:53.000,CDM_INC\KEALEYDM,"Rim elev, inv in and inv out from DMP","1",42.51919457,-71.11317235
123,S013-c024,swCB-123,,,TOWN,NGVD,100-L-008,Prescott St,AER,,CB,,,,,,,,,,,,,117.798995970000007,S013,Saugus,Walker's Brook,,,,,Y,,,,,,184.890199999999993,,"1","1",2012/05/01 14:07:53.000,CDM_INC\KEALEYDM,,"1",42.51910282,-71.11315644
124,S013-c018,swCB-124,,2007/05/01 00:00:00.000,TOWN,NGVD,000-L-664a,Sunnyside Ave,AER,,CB,,,,,,,,,,,,,105.647354129999997,S013,Saugus,Walker's Brook,,,,,Y,,,,,,157.071499999999986,,"1","1",2012/05/01 09:57:36.000,CDM_INC\KEALEYDM,,"1",42.51865280,-71.11045762
125,S013-c022,swCB-125,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Vista Ave,AER,,CB,,,,,,,,,,,,,108.991195680000004,S013,Saugus,Walker's Brook,,,,,Y,,,,,,300.735500000000002,,"1","1",2012/03/27 13:01:44.000,CDM_INC\KEALEYDM,CB not shown in plan,"1",42.51836706,-71.11152224
126,S-c017,swCB-126,,1944/08/01 00:00:00.000,TOWN,NGVD,700-L-125,Vista Ave,AER,,CB,215.360000000000014,,,,109.709999999999994,,,,,,,,108.667465210000003,,Saugus,Walker's Brook,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/05/01 10:37:27.000,CDM_INC\KEALEYDM,Connection to system is unknown,"1",42.51831946,-71.11146760
127,S013-c039,swCB-127,,1944/08/01 00:00:00.000,TOWN,NGVD,700-L-125,Fairview Ave,EST,,CB,223.340000000000003,,222.539999999999992,,117.689999999999998,,116.890000000000001,,,,,,116.106208800000005,S013,Saugus,Walker's Brook,,,,,Y,,,,,,305.372500000000002,,"1","1",2012/05/01 10:33:47.000,CDM_INC\KEALEYDM,,"1",42.51729678,-71.11294990
128,S014-c016,swCB-128,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-089,Victoria Ave,AER,,CB,,,215.099999999999994,,,,109.450000000000003,,,,,,111.341445919999998,S014,Saugus,Walker's Brook,,,,,Y,,,,,,234.258299999999991,,"1","1",2012/06/11 13:38:42.000,CDM_INC\KEALEYDM,,"1",42.51674955,-71.11214736
129,S014-c017,swCB-129,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-089,Victoria Ave,AER,,CB,,,215.300000000000011,,,,109.650000000000006,,,,,,111.651390079999999,S014,Saugus,Walker's Brook,,,,,Y,,,,,,271.080100000000016,,"1","1",2012/06/11 13:38:42.000,CDM_INC\KEALEYDM,,"1",42.51682082,-71.11219099
130,S014-c018,swCB-130,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-093,Cumberland Rd,AER,,CB,,,215.539999999999992,,,,109.890000000000001,,,,,,111.121284480000000,S014,Saugus,Walker's Brook,,,,,Y,,,,,,224.229800000000012,,"1","1",2012/06/05 09:19:31.000,CDM_INC\KEALEYDM,,"1",42.51669523,-71.11194173
131,S014-c021,swCB-131,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-093,Cumberland Rd,AER,,CB,,,215.370000000000005,,,,109.719999999999999,,,,,,111.498497009999994,S014,Saugus,Walker's Brook,,,,,Y,,,,,,98.610399999999998,,"1","1",2012/06/05 09:19:30.000,CDM_INC\KEALEYDM,,"1",42.51670762,-71.11180545
132,S014-c022,swCB-132,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-093,Cumberland Rd,AER,,CB,,,216.479999999999990,,,,110.829999999999998,,,,,,114.261184689999993,S014,Saugus,Walker's Brook,,,,,Y,,,,,,110.705100000000002,,"1","1",2012/06/05 09:13:51.000,CDM_INC\KEALEYDM,,"1",42.51621424,-71.11106053
133,S014-c023,swCB-133,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-093,Cumberland Rd,AER,,CB,,,217.050000000000011,,,,111.400000000000006,,,,,,112.175422670000003,S014,Saugus,Walker's Brook,,,,,Y,,,,,,187.734199999999987,,"1","1",2012/06/05 09:13:51.000,CDM_INC\KEALEYDM,,"1",42.51617239,-71.11114669
134,S014-c010,swCB-134,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-091,Victoria Ave,AER,,CB,,,208.430000000000007,,,,102.780000000000001,,,,,,106.233741760000001,S014,Saugus,Walker's Brook,,,,,Y,,,,,,312.236800000000017,,"1","1",2012/06/07 14:49:58.000,CDM_INC\KEALEYDM,,"1",42.51718509,-71.11112508
135,S014-c011,swCB-135,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-091,Victoria Ave,AER,,CB,,,209.210000000000008,,209.210000000000008,,103.560000000000002,,,,,,106.419830320000003,S014,Saugus,Walker's Brook,,,,,Y,,,,,,235.322000000000003,,"1","1",2012/06/07 14:49:58.000,CDM_INC\KEALEYDM,,"1",42.51706916,-71.11121615
136,S014-c015,swCB-136,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Fairview Ave,SCL,,CB,106.519999999999996,100.280000000000001,100.280000000000001,,106.519999999999996,100.280000000000001,100.280000000000001,,,,,,106.753105160000004,S014,Saugus,Walker's Brook,,9-72,,,Y,,,,,,334.346699999999998,,"1","1",2012/03/27 13:01:47.000,CDM_INC\KEALEYDM,,"1",42.51783379,-71.11122558
137,S014-c019,swCB-137,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Fairview Ave,SCL,,CB,106.040000000000006,97.799999999999997,97.799999999999997,,106.040000000000006,97.799999999999997,97.799999999999997,,,,,,107.729743959999993,S014,Saugus,Walker's Brook,,9-71,,,Y,,,,,,334.346699999999998,,"1","1",2012/03/27 13:01:47.000,CDM_INC\KEALEYDM,,"1",42.51788822,-71.11126050
138,S-c018,swCB-138,,2012/09/28 00:00:00.000,TOWN,NGVD,100-L-012,Summer Ave,AER,,CB,235.259999999999991,,,,129.610000000000014,,,,,,,,128.707031250000000,,Saugus,Walker's Brook,,,,,Y,,,,,,188.578100000000006,,"1","1",2012/06/18 10:47:47.000,CDM_INC\KEALEYDM,,"1",42.51532358,-71.11179537
139,S-c019,swCB-139,,2012/09/28 00:00:00.000,TOWN,NGVD,100-L-012,Summer Ave,AER,,CB,,,,,,,,,,,,,127.069335940000002,,Saugus,Walker's Brook,,,,,Y,,,,,,197.013399999999990,,"1","1",2012/06/18 10:47:45.000,CDM_INC\KEALEYDM,,"1",42.51566812,-71.11232241
140,S-c020,swCB-140,,2012/09/28 00:00:00.000,TOWN,NGVD,100-L-012,Summer Ave,AER,,CB,232.430000000000007,229.030000000000001,229.270000000000010,230.650000000000006,126.780000000000001,123.379999999999995,123.620000000000005,125.000000000000000,,,,,127.510650630000001,,Saugus,Walker's Brook,,9-27,,,Y,,,,,,0.000000000000000,,"1","1",2012/06/18 10:47:46.000,CDM_INC\KEALEYDM,,"1",42.51574227,-71.11229125
141,S-c021,swCB-141,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Summer Ave,AER,,CB,126.659999999999997,119.560000000000002,119.560000000000002,,126.659999999999997,119.560000000000002,119.560000000000002,,,,,,126.847496030000002,,Saugus,Walker's Brook,,9-26,,,Y,,,,,,0.000000000000000,,"1","1",2012/06/18 10:41:32.000,CDM_INC\KEALEYDM,,"1",42.51587186,-71.11248711
142,S-c022,swCB-142,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Ellis Ave,SCL,,CB,,,,,,,,,,,,,128.601989750000001,,Saugus,Walker's Brook,,,,,Y,,,,,,305.283299999999997,,"1","1",2012/03/27 13:01:49.000,CDM_INC\KEALEYDM,,"1",42.51582186,-71.11266845
143,S-c023,swCB-143,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-09,Ellis Ave,SCL,,CB,129.270000000000010,125.969999999999999,125.969999999999999,,129.270000000000010,125.969999999999999,125.969999999999999,,,,,,127.264503480000002,,Saugus,Walker's Brook,,,,,Y,,,,,,305.283299999999997,,"1","1",2012/03/27 13:01:51.000,CDM_INC\KEALEYDM,,"1",42.51578560,-71.11259985
144,S-c024,swCB-144,,2012/09/28 00:00:00.000,TOWN,NGVD,100-L-012,Summer Ave,AER,,CB,235.060000000000002,229.759999999999991,229.780000000000001,231.530000000000001,129.409999999999997,124.109999999999999,124.129999999999995,125.879999999999995,,,,,129.021118159999986,,Saugus,Walker's Brook,,9-28,,,Y,,,,,,0.000000000000000,,"1","1",2012/06/18 10:47:47.000,CDM_INC\KEALEYDM,,"1",42.51540457,-71.11177835
145,S013-c028,swCB-145,,1974/03/01 00:00:00.000,TOWN,NGVD,800-L-048,Woburn St,AER,,CB,216.159999999999997,212.009999999999991,212.009999999999991,,110.510000000000005,106.359999999999999,106.359999999999999,,,,,,109.757957460000000,S013,Saugus,Walker's Brook,,,,,Y,,,,,,61.353900000000003,,"1","1",2012/06/15 16:18:57.000,CDM_INC\KEALEYDM,,"1",42.52137442,-71.11192024
146,S013-c029,swCB-146,,1974/03/01 00:00:00.000,TOWN,NGVD,800-L-048,Woburn St,AER,,CB,216.159999999999997,,212.009999999999991,,110.510000000000005,,106.359999999999999,,,,,,109.104904169999998,S013,Saugus,Walker's Brook,,,,,Y,,,,,,61.104900000000001,,"1","1",2012/06/15 16:18:57.000,CDM_INC\KEALEYDM,,"1",42.52142688,-71.11201752
