p_id,p_facility,p_inlettyp,p_in_typ_o,p_locdesc,p_ownedby,p_legacy_i,p_cvtype,p_cv_typ_o,p_cvshape,p_cv_shp_o,p_cvmateri,p_cv_mat_o,p_cvsize,p_oilhood,p_framemat,p_frm_mat_,p_chimney,p_chimydia,p_chimymat,p_chm_mat_,p_conetype,p_con_typ_,p_conemate,p_con_mat_,p_wallmat,p_wal_mat_,p_bench,p_benchmat,p_ben_mat_,p_channel,p_chanmate,p_chn_mat_,p_chanexpo,p_rimelev,p_inv_dept,p_invertel,p_sump_dep,p_fin_dept,p_installd,p_maintby,p_lastupda,p_lastedit,p_plans,p_comments,p_elevatio,p_map_date,p_mapped_b,p_map_by_o,p_map_meth,p_map_met_,p_map_stat,p_rotation,p_conditio,p_flow,p_activefl,p_enabled,p_operable,p_keyjncti,p_anclryro,p_division,p_asset,p_st_cntr_,Longitude,Latitude
68795,CB-7122,Catchbasin,,68 CAMPBELL ST,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,City,3/8/22,MSB,,,,4/29/20,Other,,,,Draft,,,,1,1,1,,0,HIGHWAY,Stormwater,,-71.14620925,42.48170261
62456,CB-719,Catchbasin,,49 HIGH ST,City,dCB_734,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6,3,91.6,0,3,1/1/70,City,3/8/22,MSB,,,94.59999847,1/1/70,,,Aerial Photo,,,-148.3044982,,,,,,,,HIGHWAY,Stormwater,5746,-71.14816209,42.4784262
62451,CB-714,Catchbasin,,16 PROSPECT ST,City,dCB_729,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Aerial Photo,,,-50.86005431,,,,,,,,HIGHWAY,Stormwater,5573,-71.14916507,42.47855118
65592,CB-3907,Catchbasin,,24 SHERMAN PL,City,dCB_3987,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.6,3,176.6,3,6,1/1/70,City,3/8/22,MSB,,,179.6000061,1/1/70,,,Aerial Photo,,,-123.6251307,,,,,,,,HIGHWAY,Stormwater,5729,-71.13841488,42.48379162
62124,CB-363,Catchbasin,,14 CHESTNUT ST,City,dCB_394,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.6,3,107.6,1,4,1/1/70,City,3/8/22,MSB,,,110.5999985,1/1/70,,,Aerial Photo,,,-179.3308322,,,,,,,,HIGHWAY,Stormwater,5230,-71.15336621,42.48540206
62095,CB-334,Catchbasin,,564 MAIN ST,City,dCB_365,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.1,3,107.1,2,5,1/1/70,City,3/8/22,MSB,,,110.0999985,1/1/70,,,Aerial Photo,,,-1.419797655,,,,,,,,HIGHWAY,Stormwater,5230,-71.15261344,42.4854523
62088,CB-327,Catchbasin,,13 CHESTNUT ST,City,dCB_358,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.9,3,107.9,2,5,1/1/70,City,3/8/22,MSB,,,110.9000015,1/1/70,,,Aerial Photo,,,0.669167822,,,,,,,,HIGHWAY,Stormwater,5230,-71.15355627,42.48546575
63137,CB-1419,Catchbasin,,2 LAMOIL ST,City,dCB_1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.7,2,123.7,1,3,1/1/70,City,3/8/22,MSB,,,125.6999969,1/1/70,,,Aerial Photo,,,17.82268862,,,,,,,,HIGHWAY,Stormwater,5681,-71.1627629,42.51572054
63129,CB-1411,Catchbasin,,996 MAIN ST,City,dCB_1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5,3,105.5,0,3,1/1/70,City,3/8/22,MSB,,,108.5,1/1/70,,,Aerial Photo,,,5.924165963,,,,,,,,HIGHWAY,Stormwater,4592,-71.16143966,42.51606728
63105,CB-1387,Catchbasin,,47 WINTER ST,City,dCB_1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,4,99.4,2,6,1/1/70,City,3/8/22,MSB,,,103.4000015,1/1/70,,,Aerial Photo,,,53.91121822,,,,,,,,HIGHWAY,Stormwater,5766,-71.16838709,42.51484006
63103,CB-1384,Catchbasin,,10 BRIARWOOD RD,City,dCB_1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5,3,115.5,2,5,1/1/70,City,3/8/22,MSB,,,118.5,1/1/70,,,Aerial Photo,,,-133.6721404,,,,,,,,HIGHWAY,Stormwater,5766,-71.16800017,42.51569812
62384,CB-641,Catchbasin,,22 UNION ST,City,dCB_612,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.3,3,101.3,3,6,1/1/70,City,3/8/22,MSB,,,104.3000031,1/1/70,,,Aerial Photo,,,-192.5410097,,,,,,,,HIGHWAY,Stormwater,6621,-71.14937637,42.48129653
68037,CB-6210,Catchbasin,,27 UNION ST,City,dCB_6340,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,4,7,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-192.5410097,,,,,,,,HIGHWAY,Stormwater,6621,-71.14942672,42.48125087
68036,CB-6209,Catchbasin,,455 MAIN ST,City,dCB_6339,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,3,6,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-192.5451306,,,,,,,,HIGHWAY,Stormwater,6621,-71.15031608,42.48139056
62480,CB-742,Catchbasin,,11 FOWLE ST,City,dCB_946,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9,3,82.9,1,4,1/1/70,City,3/8/22,MSB,,,85.90000152,1/1/70,,,Aerial Photo,,,11.38164885,,,,,,,,HIGHWAY,Stormwater,6005,-71.14797649,42.47276275
62046,CB-279,Catchbasin,,10 KILBY ST,City,dCB_268,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.1,3,113.1,3,6,1/1/70,City,3/8/22,MSB,,,116.0999985,1/1/70,,,Aerial Photo,,,-218.2280028,,,,,,,,HIGHWAY,Stormwater,6731,-71.1530532,42.48617653
62025,CB-258,Catchbasin,,37 KILBY ST 37A,City,dCB_247,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5,3,107.5,3,6,1/1/70,City,3/8/22,MSB,,,110.5,1/1/70,,,Aerial Photo,,,-196.201104,,,,,,,,HIGHWAY,Stormwater,6659,-71.15507655,42.48691156
67495,CB-251,Catchbasin,,39 HART ST,City,dCB_240,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.5,3,113.5,2,5,1/1/70,City,3/8/22,MSB,,,116.5,1/1/70,,,Aerial Photo,,,-120.7771564,,,,,,,,HIGHWAY,Stormwater,6619,-71.15656268,42.48694495
62074,CB-312,Catchbasin,,78 KILBY ST,City,dCB_343,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,4,117,1,5,1/1/70,City,3/8/22,MSB,,,121,1/1/70,,,Aerial Photo,,,-144.5204381,,,,,,,,HIGHWAY,Stormwater,6620,-71.15862733,42.48500872
67698,CB-5292,Catchbasin,,78 KILBY ST,City,dCB_7006,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,3,,2,5,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,41.40148103,,,,,,,,HIGHWAY,Stormwater,6620,-71.15852278,42.485069
62019,CB-252,Catchbasin,,46 KILBY ST,City,dCB_241,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.5,2,114.5,2,4,1/1/70,City,3/8/22,MSB,,,116.5,1/1/70,,,Aerial Photo,,,-123.2160153,,,,,,,,HIGHWAY,Stormwater,6659,-71.15643609,42.48696388
62020,CB-253,Catchbasin,,46 KILBY ST,City,dCB_242,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.7,3,111.7,1,4,1/1/70,City,3/8/22,MSB,,,114.6999969,1/1/70,,,Aerial Photo,,,-185.2238572,,,,,,,,HIGHWAY,Stormwater,6659,-71.15599362,42.48702479
62045,CB-278,Catchbasin,,10 KILBY ST,City,dCB_267,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.2,4,112.2,1,5,1/1/70,City,3/8/22,MSB,,,116.1999969,1/1/70,,,Aerial Photo,,,-218.2280028,,,,,,,,HIGHWAY,Stormwater,6731,-71.15308534,42.48610946
63136,CB-1418,Catchbasin,,982 MAIN ST A,City,dCB_1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,3,95.8,2,5,1/1/70,City,3/8/22,MSB,,,98.80000305,1/1/70,,,Aerial Photo,,,-195.5861782,,,,,,,,HIGHWAY,Stormwater,4997,-71.16102572,42.51464419
63120,CB-1402,Catchbasin,,3 KEARSAGE AVE A,City,dCB_1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.8,2,117.8,1,3,1/1/70,City,3/8/22,MSB,,,119.8000031,1/1/70,,,Aerial Photo,,,22.2040022,,,,,,,,HIGHWAY,Stormwater,4592,-71.16229943,42.515732
63128,CB-1410,Catchbasin,,1 KEARSAGE AVE,City,dCB_1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9,2,110.9,1,3,1/1/70,City,3/8/22,MSB,,,112.9000015,1/1/70,,,Aerial Photo,,,-156.33395,,,,,,,,HIGHWAY,Stormwater,4592,-71.16192925,42.51584822
65591,CB-3906,Catchbasin,,31 SHERMAN TERR,City,dCB_3986,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.9,5,173.9,2,7,1/1/70,City,3/8/22,MSB,,,178.8999939,11/21/17,,,Aerial Photo,,,-123.6251307,,,,,,,,HIGHWAY,Stormwater,5729,-71.13837381,42.4837365
66086,CB-4428,Catchbasin,,130 MONTVALE AVE,City,dCB_4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.3,3,156.3,2,5,1/1/70,City,3/8/22,MSB,,,159.3000031,1/1/70,,,Aerial Photo,,,66.21169539,,,,,,,,HIGHWAY,Stormwater,5731,-71.1396563,42.48224598
62023,CB-256,Catchbasin,,38 HART ST,City,dCB_245,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,2,94.8,2,4,1/1/70,City,3/8/22,MSB,,,96.80000305,1/1/70,,,Aerial Photo,,,-257.6807142,,,,,,,,HIGHWAY,Stormwater,6414,-71.15682268,42.48812897
61917,CB-143,Catchbasin,,20 HART ST,City,dCB_132,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,2,94.2,3,5,1/1/70,City,3/8/22,MSB,,,96.19999694,1/1/70,,,Aerial Photo,,,-100.4519071,,,,,,,,HIGHWAY,Stormwater,5807,-71.15695404,42.48973115
62383,CB-640,Catchbasin,,455 MAIN ST,City,dCB_611,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,3,100.5,3,6,1/1/70,City,3/8/22,MSB,,,103.5,1/1/70,,,Aerial Photo,,,-192.5451306,,,,,,,,HIGHWAY,Stormwater,6621,-71.15029228,42.4814415
62507,CB-769,Catchbasin,,5 INNITOU RD,City,dCB_973,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6,3,85.6,1,4,1/1/70,City,3/8/22,MSB,,,88.59999847,1/1/70,,,Aerial Photo,,,-81.11859808,,,,,,,,HIGHWAY,Stormwater,4951,-71.15408013,42.47210938
68796,CB-7123,Catchbasin,,68 CAMPBELL ST,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,City,3/8/22,MSB,,,,4/29/20,Other,,,,Draft,,,,1,1,1,,0,HIGHWAY,Stormwater,,-71.14620925,42.48170261
62283,CB-535,Catchbasin,,10 CAMPBELL ST,City,dCB_506,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,4,99.5,2,6,1/1/70,City,3/8/22,MSB,,,103.5,1/1/70,,,Aerial Photo,,,-184.9964573,,,,,,,,HIGHWAY,Stormwater,5412,-71.14967181,42.48193733
61868,CB-90,Catchbasin,,9 BEACH ST,City,dCB_77,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.6,5,131.6,2,7,1/1/70,City,3/8/22,MSB,,,136.6000061,1/1/70,,,Aerial Photo,,,-143.7805029,,,,,,,,HIGHWAY,Stormwater,4829,-71.14984424,42.49065982
63901,CB-2193,Catchbasin,,106 MIDDLE ST,City,dCB_2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,3,92.4,1,4,1/1/70,City,3/8/22,MSB,,,95.40000152,1/1/70,,,Aerial Photo,,,-252.8947935,,,,,,,,HIGHWAY,Stormwater,4681,-71.14414695,42.49767951
68597,CB-6941,Catchbasin,,43 LOWELL ST,City,,Slotted,,Square,,Precast Concrete,,,1,Precast Concrete,,0,,,,Not Present,,,,Precast Concrete,,,,,,,,,0,,0,,,,City,3/8/22,MSB,,,,,Town,,Tablet,,Draft,,Excellent,,1,1,1,,0,HIGHWAY,Stormwater,,-71.15913981,42.49305918
65497,CB-3811,Catchbasin,,82 BEACH ST,City,dCB_3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.9,4,134.9,2,6,1/1/70,City,3/8/22,MSB,,,138.8999939,1/1/70,,,Aerial Photo,,,-33.74023784,,,,,,,,HIGHWAY,Stormwater,5550,-71.14190108,42.48757622
65496,CB-3810,Catchbasin,,82 BEACH ST,City,dCB_3888,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4,4,134.4,1,5,1/1/70,City,3/8/22,MSB,,,138.3999939,1/1/70,,,Aerial Photo,,,-33.74023784,,,,,,,,HIGHWAY,Stormwater,5550,-71.14183638,42.48764529
68600,CB-6944,Catchbasin,,39 WYMAN ST,City,,Slotted,,Square,,Cast Iron,,,1,Cast Iron,,,,,,,,,,Precast Concrete,,,,,,,,,0,,0,,,,City,3/8/22,MSB,,,,,Town,,Tablet,,Draft,,Good,,1,1,1,,0,HIGHWAY,Stormwater,,-71.15947039,42.49285562
62381,CB-638,Catchbasin,,30 EVERETT ST,City,dCB_609,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,4,96.5,3,7,1/1/70,City,3/8/22,MSB,,,100.5,1/1/70,,,Aerial Photo,,,-227.8156506,,,,,,,,HIGHWAY,Stormwater,6354,-71.14924049,42.48074617
68599,CB-6943,Catchbasin,,Lowell street,City,,Slotted,,Square,,Precast Concrete,,,1,Precast Concrete,,,,,,Other,Cylinder,Precast Concrete,,Precast Concrete,,,,,,,,,0,,0,,,,City,3/8/22,MSB,,,,,Town,,Tablet,,Draft,,Fair,"No flow, catch basin is filled",1,1,1,,0,HIGHWAY,Stormwater,,-71.15911232,42.49317212
65250,CB-3563,Catchbasin,,56 BEACH ST,City,dCB_3767,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.8,3,145.8,3,6,1/1/70,City,3/8/22,MSB,,,148.8000031,1/1/70,,,Aerial Photo,,,-200.6062244,,,,,,,,HIGHWAY,Stormwater,5980,-71.14440612,42.48930626
62379,CB-636,Catchbasin,,42 EVERETT ST,City,dCB_607,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4,95,3,7,1/1/70,City,3/8/22,MSB,,,99,1/1/70,,,Aerial Photo,,,-260.8586158,,,,,,,,HIGHWAY,Stormwater,6354,-71.14915874,42.48020632
62380,CB-637,Catchbasin,,42 EVERETT ST,City,dCB_608,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3,96,1,4,1/1/70,City,3/8/22,MSB,,,99,1/1/70,,,Aerial Photo,,,-260.8586158,,,,,,,,HIGHWAY,Stormwater,6354,-71.14910051,42.4802315
67522,CB-1030,Catchbasin,,51 STURGIS ST,City,dCB_888,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,3,41.6,1,4,1/1/70,City,3/8/22,MSB,,,44.59999847,1/1/70,,,Aerial Photo,,,13.39365767,,,,,,,,HIGHWAY,Stormwater,5367,-71.1579082,42.47377922
61940,CB-167,Catchbasin,,40 BEACH ST,City,dCB_156,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.1,3,140.1,2,5,1/1/70,City,3/8/22,MSB,,,143.1000061,1/1/70,,,Aerial Photo,,,-213.614257,,,,,,,,HIGHWAY,Stormwater,5952,-71.14683254,42.48969953
61949,CB-176,Catchbasin,,36 BEACH ST,City,dCB_165,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.4,4,138.4,1,5,1/1/70,City,3/8/22,MSB,,,142.3999939,1/1/70,,,Aerial Photo,,,-205.5138704,,,,,,,,HIGHWAY,Stormwater,4887,-71.1470377,42.4897786
61965,CB-180,Catchbasin,,2 ANTHONY DR,City,dCB_169,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.6,3,139.6,2,5,1/1/70,City,3/8/22,MSB,,,142.6000061,1/1/70,,,Aerial Photo,,,-209.2786415,,,,,,,,HIGHWAY,Stormwater,5124,-71.14807863,42.49020904
61849,CB-70,Catchbasin,,14 CLINTON ST,City,dCB_56,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.8,4,120.8,2,6,1/1/70,City,3/8/22,MSB,,,124.8000031,1/1/70,,,Aerial Photo,,,-177.3515936,,,,,,,,HIGHWAY,Stormwater,4634,-71.15217546,42.49070457
62766,CB-1032,Catchbasin,,40 STURGIS ST,City,dCB_890,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,4,66.4,2,6,1/1/70,City,3/8/22,MSB,,,70.40000152,1/1/70,,,Aerial Photo,,,-175.4645413,,,,,,,,HIGHWAY,Stormwater,4781,-71.15661804,42.47387609
62790,CB-1057,Catchbasin,,21 STURGIS ST 1,City,dCB_917,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.8,3,118.8,2,5,1/1/70,City,3/8/22,MSB,,,121.8000031,1/1/70,,,Aerial Photo,,,-158.2560764,,,,,,,,HIGHWAY,Stormwater,4981,-71.15437193,42.47442847
62768,CB-1034,Catchbasin,,36 STURGIS ST,City,dCB_892,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9,3,91.9,2,5,1/1/70,City,3/8/22,MSB,,,94.90000152,1/1/70,,,Aerial Photo,,,23.13931684,,,,,,,,HIGHWAY,Stormwater,4981,-71.15552706,42.47408182
63292,CB-1576,Catchbasin,,77 MIDDLE ST,City,dCB_2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4,3,104.4,1,4,1/1/70,City,3/8/22,MSB,,,107.4000015,1/1/70,,,Aerial Photo,,,-70.85907758,,,,,,,,HIGHWAY,Stormwater,4838,-71.14367894,42.49518558
63294,CB-1578,Catchbasin,,96 MIDDLE ST,City,dCB_2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8,4,101.8,1,5,1/1/70,City,3/8/22,MSB,,,105.8000031,1/1/70,,,Aerial Photo,,,-100.2638551,,,,,,,,HIGHWAY,Stormwater,4681,-71.14467844,42.49617518
63911,CB-2203,Catchbasin,,100 MIDDLE ST,City,dCB_2163,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,4,95.9,1,5,1/1/70,City,3/8/22,MSB,,,99.90000152,1/1/70,,,Aerial Photo,,,-108.2837162,,,,,,,,HIGHWAY,Stormwater,4681,-71.14441901,42.49694013
63263,CB-1581,Catchbasin,,96 MIDDLE ST,City,dCB_2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,4,101.7,1,5,1/1/70,City,3/8/22,MSB,,,105.6999969,1/1/70,,,Aerial Photo,,,-100.2638551,,,,,,,,HIGHWAY,Stormwater,4681,-71.14476596,42.49620058
63291,CB-1575,Catchbasin,,77 MIDDLE ST,City,dCB_2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6,2,105.6,1,3,1/1/70,City,3/8/22,MSB,,,107.5999985,1/1/70,,,Aerial Photo,,,-240.4529576,,,,,,,,HIGHWAY,Stormwater,4838,-71.14379593,42.49518268
67542,CB-1582,Catchbasin,,77 MIDDLE ST,City,dCB_2247,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4,3,104.4,2,5,1/1/70,City,3/8/22,MSB,,,107.4000015,1/1/70,,,Aerial Photo,,,-265.9168844,,,,,,,,HIGHWAY,Stormwater,4838,-71.1437303,42.49504007
61862,CB-84,Catchbasin,,8 MIDDLE ST,City,dCB_71,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.2,3,138.2,2,5,1/1/70,City,3/8/22,MSB,,,141.1999969,1/1/70,,,Aerial Photo,,,-163.422577,,,,,,,,HIGHWAY,Stormwater,5043,-71.14887659,42.49160289
67920,CB-6092,Catchbasin,,47 STURGIS ST,City,dCB_6216,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,2,6,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-170.7642065,,,,,,,,HIGHWAY,Stormwater,4781,-71.15728328,42.4739315
67917,CB-6089,Catchbasin,,70 ARLINGTON RD,City,dCB_6213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5,5,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,33.06767569,,,,,,,,HIGHWAY,Stormwater,5028,-71.15490418,42.47215248
67916,CB-6088,Catchbasin,,2 LAKEVIEW TERR,City,dCB_6212,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,1,8,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-56.57250602,,,,,,,,HIGHWAY,Stormwater,5379,-71.15349957,42.47262619
62495,CB-757,Catchbasin,,14 INNITOU RD,City,dCB_961,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.6,6,106.6,2,8,1/1/70,City,3/8/22,MSB,,,112.5999985,1/1/70,,,Aerial Photo,,,-56.57250602,,,,,,,,HIGHWAY,Stormwater,5379,-71.15341989,42.47266573
62494,CB-756,Catchbasin,,2 PIERCE ST,City,dCB_960,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6,3,84.6,1,4,1/1/70,City,3/8/22,MSB,,,87.59999847,1/1/70,,,Aerial Photo,,,-242.9647307,,,,,,,,HIGHWAY,Stormwater,5968,-71.15164677,42.47098223
62428,CB-689,Catchbasin,,1 MUNROE ST,City,dCB_660,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8,2,80.8,3,5,1/1/70,City,3/8/22,MSB,,,82.80000305,1/1/70,,,Aerial Photo,,,-232.4293258,,,,,,,,HIGHWAY,Stormwater,5484,-71.1568049,42.47876963
68157,CB-6372,Catchbasin,,124 HARRISON AVE,City,dCB_6899,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,,,6,6,1/1/70,City,3/8/22,MSB,,FULL OF DEBRIS,,1/1/70,,,,,,70.6061679,,,,,,,,HIGHWAY,Stormwater,6366,-71.1662769,42.47706552
68247,CB-6476,Catchbasin,,10 CAULFIELD RD,City,dCB_6979,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,2,,1,3,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,-115.4853092,,,,,,,,HIGHWAY,Stormwater,6645,-71.1520365,42.47773546
68601,CB-6945,Drain Inlet (Vertical),,Main St,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,City,3/8/22,MSB,,,,,Town,,Tablet,,Draft,,,,1,1,1,,0,HIGHWAY,Stormwater,,-71.15449322,42.49316423
67744,CB-5902,Catchbasin,,21 GLENWOOD AVE,City,dCB_6025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,2,6,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,22.0870173,,,,,,,,HIGHWAY,Stormwater,4857,-71.18240065,42.46247083
61911,CB-136,Catchbasin,,15 LINDEN ST,City,dCB_125,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2,4,94.2,0,4,1/1/70,City,3/8/22,MSB,,,98.19999694,1/1/70,,,Aerial Photo,,,-162.1143883,,,,,,,,HIGHWAY,Stormwater,6503,-71.16325875,42.48869723
68223,CB-6452,Catchbasin,,43 WYMAN ST,City,dCB_6942,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,4,,3,7,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,6.963657184,,,,,,,,HIGHWAY,Stormwater,6705,-71.16058716,42.49172846
61811,CB-29,Catchbasin,,42 WYMAN ST,City,dCB_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,3,101,3,6,1/1/70,City,3/8/22,MSB,,,104,1/1/70,,,Aerial Photo,,,-168.9169199,,,,,,,,HIGHWAY,Stormwater,5019,-71.16074026,42.49162162
67132,CB-5579,Catchbasin,,24 WAVERLY RD,City,dCB_5702,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2,3,61.2,1,4,1/1/70,City,3/8/22,MSB,,,64.19999694,1/1/70,,,Aerial Photo,,,-264.9513651,,,,,,,,HIGHWAY,Stormwater,6416,-71.1807541,42.46387783
67024,CB-5506,Catchbasin,,22 WAVERLY RD,City,dCB_5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,3,60.7,2,5,1/1/70,City,3/8/22,MSB,,,63.70000076,1/1/70,,,Aerial Photo,,,8.235586074,,,,,,,,HIGHWAY,Stormwater,5144,-71.18077568,42.46417958
67747,CB-5905,Catchbasin,,24 GLENWOOD AVE,City,dCB_6028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4,4,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-157.9129827,,,,,,,,HIGHWAY,Stormwater,4857,-71.18228202,42.46244328
67247,CB-5660,Catchbasin,,44 WAVERLY RD,City,dCB_5783,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8,2,73.8,2,4,1/1/70,City,3/8/22,MSB,,,75.80000305,1/1/70,,,Aerial Photo,,,69.86043855,,,,,,,,HIGHWAY,Stormwater,6071,-71.18116761,42.4616158
62318,CB-571,Catchbasin,,51 HARRISON AVE,City,dCB_541,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1,3,87.1,3,6,1/1/70,City,3/8/22,MSB,,,90.09999847,1/1/70,,,Aerial Photo,,,16.42386335,,,,,,,,HIGHWAY,Stormwater,5037,-71.15988389,42.48055904
62327,CB-580,Catchbasin,,82 HARRISON AVE,City,dCB_550,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5,4,113.5,1,5,1/1/70,City,3/8/22,MSB,,,117.5,1/1/70,,,Aerial Photo,,,17.04030369,,,,,,,,HIGHWAY,Stormwater,5600,-71.16268138,42.47987202
62339,CB-592,Catchbasin,,31 HARRISON AVE,City,dCB_562,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,4,75.63,1,5,,City,3/8/22,MSB,,,79.626,3/8/22,City,,RTK GPS,,Final,-163.5250478,,,,,,,,HIGHWAY,Stormwater,5633,-71.1571898,42.48104987
62767,CB-1033,Catchbasin,,36 STURGIS ST,City,dCB_891,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,4,91.7,2,6,1/1/70,City,3/8/22,MSB,,,95.69999694,1/1/70,,,Aerial Photo,,,23.13931684,,,,,,,,HIGHWAY,Stormwater,4981,-71.15546477,42.47403446
62791,CB-1058,Catchbasin,,24 STURGIS ST 1,City,dCB_918,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.6,4,116.6,1,5,1/1/70,City,3/8/22,MSB,,,120.5999985,1/1/70,,,Aerial Photo,,,21.74392364,,,,,,,,HIGHWAY,Stormwater,4981,-71.15440076,42.47435293
62781,CB-1047,Catchbasin,,11 STURGIS ST 1,City,dCB_906,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.2,4,132.2,1,5,1/1/70,City,3/8/22,MSB,,,136.1999969,1/1/70,,,Aerial Photo,,,22.34039076,,,,,,,,HIGHWAY,Stormwater,4981,-71.15335849,42.47466294
62782,CB-1048,Catchbasin,,11 LAWRENCE ST,City,dCB_907,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.9,3,134.9,2,5,1/1/70,City,3/8/22,MSB,,,137.8999939,1/1/70,,,Aerial Photo,,,-147.6840901,,,,,,,,HIGHWAY,Stormwater,5423,-71.1531412,42.47388922
