OBJECTID,AncillaryR,Enabled,Subtype,Administra,FacilityID,InstallDat,LocationDe,Operationa,Rotation,LifecycleS,WorkorderI,Elevation,ElevationS,WaterType,AccessDiam,AccessMate,AccesType,Invert,InvertElev,Source,Inline,LocationMe,Completed,Comment,WSE_GPS_ID,Owner,Latitude,Longitude
1889,,1,1,,,,,,73.21016693,Active,,15.36999989,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39802336,-71.03103425
1890,,1,1,,,,,,312.5707397,Active,,15.56000042,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39834449,-71.03086326
1891,,1,1,,,,,,311.3477783,Active,,15.85999966,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39860773,-71.03117289
1892,,1,1,,,,,,311.12146,Active,,20.76000023,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.3991497,-71.03197375
1893,,1,1,,,,,,69.16663361,Active,,29.82999992,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39917222,-71.03020577
1894,,1,1,,,,,,354.6854553,Active,,12.77999973,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39737243,-71.02748492
1895,,1,1,,,,,,80.27242279,Active,,13.09000015,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39741324,-71.02741938
1896,,1,1,,,,,,79.07719421,Active,,13.36999989,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39743959,-71.0275542
1897,,1,1,,,,,,36.40409088,Active,,13.56999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39723078,-71.02791758
1898,,1,1,,,,,,0,Active,,13.26000023,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3974771,-71.02748625
1899,,1,1,,,,,,37.48785782,Active,,13.68999958,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3967765,-71.02693061
1900,,1,1,,,,,,353.5584106,Active,,13.69999981,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39692657,-71.02692286
1901,,1,1,,,,,,92.009552,Active,,13.5,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39688608,-71.02698547
1902,,1,1,,,,,,37.98814011,Active,,16.04000092,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39625242,-71.02785385
1903,,1,1,,,,,,72.73419189,Active,,17.43000031,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39597093,-71.02859722
1904,,1,1,,,,,,0,Active,,16.94000053,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39602367,-71.02850872
1905,,1,1,,,,,,308.2901611,Active,,19.65999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39654836,-71.02918478
1906,,1,1,,,,,,79.69515228,Active,,28.37000084,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39612035,-71.02987831
1907,,1,1,,,,,,14.03624344,Active,,9.909999847,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39536114,-71.02671208
1908,,1,1,,,,,,14.03624344,Active,,10.72999954,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39544223,-71.02673942
1909,,1,1,,,,,,37.75813293,Active,,10.15999985,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39678303,-71.02538431
1910,,1,1,,,,,,39.02329636,Active,,10.56999969,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39684077,-71.02545177
1911,,1,1,,,,,,308.3130798,Active,,6.179999828,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.3960069,-71.02597119
1912,,1,1,,,,,,308.2243347,Active,,6.46999979,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39595994,-71.02602178
1913,,1,1,,,,,,19.17900848,Active,,8.279999733,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39569541,-71.02560109
1914,,1,1,,,,,,19.31635284,Active,,7.960000038,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39560007,-71.02563968
1915,,1,1,,,,,,0,Active,,10.85000038,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39726998,-71.02471022
1916,,1,1,,,,,,87.6862793,Active,,11.72999954,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39722191,-71.02481054
1917,,1,1,,,,,,38.82007599,Active,,13,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39762725,-71.02389786
1918,,1,1,,,,,,25.55996513,Active,,7.199999809,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39589602,-71.02472318
1919,,1,1,,,,,,26.56505013,Active,,6.980000019,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39597268,-71.02475355
1920,,1,1,,,,,,31.04965782,Active,,6.940000057,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.3961239,-71.02440667
1921,,1,1,,,,,,30.67232513,Active,,6.400000095,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39625533,-71.02389205
1955,,1,1,,,,,,38.51692581,Active,,8.130000114,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39880412,-71.03706829
1956,,1,1,,,,,,305.7066956,Active,,7.869999886,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39829436,-71.03760826
1957,,1,1,,,,,,309.2072144,Active,,7.869999886,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39832948,-71.03754522
1958,,1,1,,,,,,37.76307678,Active,,9.68999958,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39580784,-71.03449025
1959,,1,1,,,,,,37.74680328,Active,,9.640000343,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39584802,-71.03458639
1960,,1,1,,,,,,62.55184555,Active,,20.96999931,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39428695,-71.03343556
1961,,1,1,,,,,,23.53234863,Active,,19.67000008,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39449592,-71.03349984
1962,,1,1,,,,,,266.3086243,Active,,23.07999992,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39434556,-71.03317902
1963,,1,1,,,,,,308.4610291,Active,,26.45999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39451585,-71.03262986
1964,,1,1,,,,,,340.4160156,Active,,17.21999931,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39509823,-71.03263814
1965,,1,1,,,,,,36.86989975,Active,,33.43000031,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39359409,-71.0325495
1966,,1,1,,,,,,38.06565094,Active,,30.42000008,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39350131,-71.03295977
1967,,1,1,,,,,,36.25383759,Active,,27.43000031,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39315344,-71.03333187
1968,,1,1,,,,,,339.3045349,Active,,35.25999832,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39309799,-71.0328263
1969,,1,1,,,,,,339.6658936,Active,,63.77000046,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39247817,-71.03084013
1970,,1,1,,,,,,66.03751373,Active,,24.21999931,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39250451,-71.03428409
1971,,1,1,,,,,,36.06940842,Active,,25.28000069,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39288562,-71.03371122
1972,,1,1,,,,,,340.9354553,Active,,28.70000076,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39162132,-71.03455284
1973,,1,1,,,,,,68.37952423,Active,,27.45000076,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.3911108,-71.03490953
1974,,1,1,,,,,,67.80454254,Active,,27.82999992,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39128349,-71.0349582
1975,,1,1,,,,,,0,Active,,34.66999817,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39078429,-71.03421988
1976,,1,1,,,,,,0,Active,,35.29999924,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39075278,-71.03412816
1977,,1,1,,,,,,0,Active,,34.58000183,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39100857,-71.03409777
1978,,1,1,,,,,,0,Active,,38.11999893,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39009525,-71.03447005
1979,,1,1,,,,,,0,Active,,32.25999832,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39025777,-71.03542203
1980,,1,1,,,,,,294.9627991,Active,,34.66999817,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39145872,-71.03373593
1981,,1,1,,,,,,37.3666687,Active,,21.93000031,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39049797,-71.03628371
1982,,1,1,,,,,,37.73304749,Active,,17.63999939,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39122656,-71.03589782
1983,,1,1,,,,,,37.28810883,Active,,18.75,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39125357,-71.03577827
1984,,1,1,,,,,,0,Active,,20.02000046,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39142102,-71.03556096
1985,,1,1,,,,,,37.25965881,Active,,19.68000031,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39089857,-71.03638983
1986,,1,1,,,,,,0,Active,,39.77000046,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38953071,-71.0360643
1987,,1,1,,,,,,278.8203735,Active,,40.09000015,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38960622,-71.03599522
1988,,1,1,,,,,,330.3215027,Active,,11.52000046,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38746398,-71.03644659
1989,,1,1,,,,,,329.495636,Active,,11.38000011,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38719863,-71.03586128
1990,,1,1,,,,,,47.48955154,Active,,12.65999985,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38755162,-71.03656022
1991,,1,1,,,,,,335.0452576,Active,,12.56999969,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38686904,-71.03513286
1992,,1,1,,,,,,329.8083801,Active,,11.94999981,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38746056,-71.03668593
1993,,1,1,,,,,,330.255127,Active,,11.89000034,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38755673,-71.03664861
1994,,1,1,,,,,,59.21585464,Active,,11.97999954,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38751603,-71.0364779
1995,,1,1,,,,,,327.7922974,Active,,11.90999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38713772,-71.03597814
1996,,1,1,,,,,,328.6576538,Active,,11.90999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.386882,-71.03541519
1997,,1,1,,,,,,294.9047546,Active,,28.89999962,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38805349,-71.03602983
2001,,1,1,,,,,,347.5119019,Active,,42.15999985,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38989252,-71.02793141
2006,,1,1,,,,,,0,Active,,14.23999977,,Storm,24,Steel,Grate,0,,GPS,0,GPS,0,,0,CHELSEA,42.39169209,-71.02474924
2007,,1,1,,,,,,0,Active,,14.51000023,,Storm,24,Steel,Grate,0,,GPS,0,GPS,0,cb 388a,388,CHELSEA,42.39171391,-71.02466333
2008,,1,1,,,,,,343.4429321,Active,,13.44999981,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39113164,-71.02384583
2009,,1,1,,,,,,344.0545959,Active,,13.09000015,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39120671,-71.02381588
2024,,1,1,,,,,,63.65788651,Active,,13.52000046,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38721259,-71.04043033
2025,,1,1,,,,,,310.0302734,Active,,29.44000053,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38847501,-71.04042571
2026,,1,1,,,,,,64.17217255,Active,,10.56999969,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38689153,-71.04064392
2027,,1,1,,,,,,68.53234863,Active,,17.22999954,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38724805,-71.03912851
2028,,1,1,,,,,,69.94390869,Active,,17.29000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38721285,-71.03900066
2029,,1,1,,,,,,64.38451385,Active,,19.93000031,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38770624,-71.04089522
2030,,1,1,,,,,,63.43494797,Active,,19.26000023,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38768206,-71.04084554
2031,,1,1,,,,,,64.0934906,Active,,22.53000069,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38786188,-71.04136294
2032,,1,1,,,,,,19.86704445,Active,,30.94000053,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38923178,-71.03969363
2033,,1,1,,,,,,307.7467957,Active,,26.30999947,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39003359,-71.03928659
2034,,1,1,,,,,,309.6343689,Active,,29.95000076,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38976772,-71.03919976
2035,,1,1,,,,,,19.52173042,Active,,27.13999939,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38950239,-71.03867642
2036,,1,1,,,,,,22.14517975,Active,,22.29999924,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38991294,-71.03705508
2037,,1,1,,,,,,81.06043243,Active,,26.57999992,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39038556,-71.03819037
2038,,1,1,,,,,,307.9264526,Active,,25.80999947,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39031925,-71.0381049
2049,,1,1,,,,,,343.0724792,Active,,10.82999992,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38698167,-71.04362823
2050,,1,1,,,,,,352.6476135,Active,,13.07999992,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38681902,-71.04564965
2051,,1,1,,,,,,58.49573135,Active,,12.65999985,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38675618,-71.04569079
2052,,1,1,,,,,,0,Active,,13.07999992,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38686686,-71.04559623
2053,,1,1,,,,,,67.52056885,Active,,17.98999977,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38940776,-71.05130696
2054,,1,1,,,,,,352.9264526,Active,,21.31999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38828774,-71.05054655
2055,,1,1,,,,,,147.1270905,Active,,21,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38828536,-71.05104737
2056,,1,1,,,,,,0,Active,,20.78000069,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39260008,-71.04821655
2057,,1,1,,,,,,49.60009766,Active,,19.95000076,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38989503,-71.05086325
2058,,1,1,,,,,,58.60973358,Active,,18.89999962,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38953956,-71.05115913
2059,,1,1,,,,,,78.29100037,Active,,18.67000008,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38924505,-71.05154832
2060,,1,1,,,,,,81.62399292,Active,,18.34000015,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38920296,-71.05138163
2061,,1,1,,,,,,93.79605103,Active,,18.87000084,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38900883,-71.05139837
2062,,1,1,,,,,,132.8789063,Active,,19.46999931,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38852435,-71.05115683
2063,,1,1,,,,,,41.26237106,Active,,24.12999916,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39122871,-71.0491112
2064,,1,1,,,,,,43.02506638,Active,,23.67000008,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39084298,-71.04968118
2065,,1,1,,,,,,0,Active,,23.20000076,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38824652,-71.0498238
2066,,1,1,,,,,,43.22853088,Active,,23.45999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39078747,-71.04962464
2067,,1,1,,,,,,43.36342239,Active,,22.95000076,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3903845,-71.05021425
2068,,1,1,,,,,,349.5922852,Active,,21.72999954,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38817749,-71.05070377
2069,,1,1,,,,,,0,Active,,22.06999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39258394,-71.04785047
2070,,1,1,,,,,,304.2868652,Active,,22.34000015,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39013226,-71.05051526
2071,,1,1,,,,,,0,Active,,18.21999931,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38756566,-71.04381161
2072,,1,1,,,,,,37.21643829,Active,,23.97999954,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39008948,-71.03982087
2073,,1,1,,,,,,30.19162369,Active,,21.70999908,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38790613,-71.04298776
2074,,1,1,,,,,,5.541204929,Active,,25.61000061,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38825512,-71.04936377
2075,,1,1,,,,,,39.20720291,Active,,24.72999954,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39117341,-71.04903985
2076,,1,1,,,,,,0,Active,,26.19000053,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38859618,-71.05041602
2077,,1,1,,,,,,327.0222778,Active,,29.04999924,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38729641,-71.04664377
2078,,1,1,,,,,,305.3718567,Active,,24.79999924,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39042774,-71.0391543
2079,,1,1,,,,,,18.64953995,Active,,31.37999916,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39155458,-71.04750682
2080,,1,1,,,,,,83.92041016,Active,,37.33000183,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39168774,-71.04687044
2081,,1,1,,,,,,281.9293213,Active,,36.34999847,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39154606,-71.04682855
2082,,1,1,,,,,,331.1443481,Active,,37.04000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3913511,-71.04646821
2083,,1,1,,,,,,44.47436523,Active,,37.27999878,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3909324,-71.0492096
2084,,1,1,,,,,,309.0938721,Active,,37.33000183,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39002161,-71.05016193
2085,,1,1,,,,,,21.12471962,Active,,36.72999954,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38944043,-71.05050137
2086,,1,1,,,,,,91.10170746,Active,,35.99000168,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.387721,-71.04727911
2087,,1,1,,,,,,152.5639648,Active,,34.43999863,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38805503,-71.04840043
2088,,1,1,,,,,,146.9620514,Active,,35.15999985,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38760708,-71.04725464
2089,,1,1,,,,,,287.5924377,Active,,34.59000015,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39135858,-71.04735715
2090,,1,1,,,,,,52.85331345,Active,,37.68000031,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39150236,-71.04692219
2091,,1,1,,,,,,43.42345047,Active,,38.54999924,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39077129,-71.04910325
2092,,1,1,,,,,,72.66911316,Active,,38.20000076,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39100678,-71.04905907
2093,,1,1,,,,,,42.92497253,Active,,38.47000122,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39041803,-71.04963157
2094,,1,1,,,,,,43.91907501,Active,,38.40999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39053569,-71.04978425
2095,,1,1,,,,,,348.3984985,Active,,42.59000015,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38853249,-71.04897063
2096,,1,1,,,,,,23.96248817,Active,,40.97000122,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38828825,-71.0482675
2097,,1,1,,,,,,341.8725281,Active,,41.41999817,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39130165,-71.04687821
2098,,1,1,,,,,,340.6021729,Active,,41.54000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39120705,-71.04693204
2099,,1,1,,,,,,47.14758682,Active,,42.15000153,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3906546,-71.04889085
2100,,1,1,,,,,,90.96017456,Active,,45.47000122,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38961386,-71.0502864
2101,,1,1,,,,,,33.90110016,Active,,49.97999954,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39095808,-71.04808084
2102,,1,1,,,,,,50.19442749,Active,,47.70999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38860468,-71.0494027
2103,,1,1,,,,,,325.8403015,Active,,48.04000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38866652,-71.04946381
2104,,1,1,,,,,,80.24757385,Active,,47.45999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38865272,-71.04958285
2105,,1,1,,,,,,0,Active,,48,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38896761,-71.05008337
2106,,1,1,,,,,,0,Active,,48.00999832,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38890219,-71.05009072
2107,,1,1,,,,,,286.8493042,Active,,47.40999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38957112,-71.0502244
2108,,1,1,,,,,,341.0753479,Active,,54.11000061,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39098799,-71.04608223
2109,,1,1,,,,,,349.1956177,Active,,59.25,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39106534,-71.04708324
2110,,1,1,,,,,,341.2790527,Active,,61.93999863,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39091212,-71.04536758
2111,,1,1,,,,,,17.6501236,Active,,61.90000153,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3908134,-71.04548808
2112,,1,1,,,,,,96.7400589,Active,,61.68999863,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3908158,-71.04565069
2113,,1,1,,,,,,64.08416748,Active,,63.68999863,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39074797,-71.04556885
2114,,1,1,,,,,,13.86546707,Active,,68.33999634,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38815765,-71.04495211
2115,,1,1,,,,,,12.94262409,Active,,67.94999695,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38822147,-71.04492819
2116,,1,1,,,,,,317.9814758,Active,,65.77999878,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39058939,-71.04474245
2117,,1,1,,,,,,316.3748474,Active,,65.56999969,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39065544,-71.04465901
2118,,1,1,,,,,,335.265686,Active,,74.06999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38815503,-71.04569154
2119,,1,1,,,,,,332.9279175,Active,,74.37000275,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38822254,-71.04565663
2120,,1,1,,,,,,102.4960098,Active,,73.13999939,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.3901506,-71.04428896
2121,,1,1,,,,,,102.3390884,Active,,73.56999969,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39010882,-71.04438114
2122,,1,1,,,,,,26.93350792,Active,,78.80000305,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39047418,-71.04851334
2123,,1,1,,,,,,27.33235931,Active,,78.95999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39040455,-71.04847448
2124,,1,1,,,,,,347.7842712,Active,,78.45999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39037278,-71.04606992
2125,,1,1,,,,,,348.5788269,Active,,77.62999725,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39044186,-71.04601056
2126,,1,1,,,,,,85.76360321,Active,,82.87999725,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38989507,-71.04974405
2127,,1,1,,,,,,0,Active,,82.12999725,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39063149,-71.04768715
2128,,1,1,,,,,,0,Active,,82.12999725,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39055644,-71.04767862
2129,,1,1,,,,,,10.64922047,Active,,79.87999725,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38959926,-71.04432354
2130,,1,1,,,,,,9.462322235,Active,,81.70999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38938456,-71.04425302
2131,,1,1,,,,,,279.00177,Active,,79.88999939,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38936186,-71.04405814
2132,,1,1,,,,,,277.8916931,Active,,79.76999664,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38934146,-71.0441576
2133,,1,1,,,,,,74.94877625,Active,,80.5,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38916886,-71.04407697
2134,,1,1,,,,,,71.56504822,Active,,80.23999786,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38918926,-71.04417721
