CB_ID,Grid,ID,StreetName,StreetSegm,Inspector,Inspection,Owner,GrateShape,GrateType,CatchBasin,GrateCondi,OilHood,StructureM,StructureC,StructureI,ConnectedT,StructureD,FieldSumpD,OverallIss,Comments,PlanRefere,PlanDate,PlanDatum,PlanRimEle,PlanRimE_1,Count,DepthCE,RimElevati,BaseElevat,DrawerNumb,PlanNumber,InstallDat,Longtitude,Latitude
7-118,"7","118",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","74",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04065280,42.41585418
7-119,"7","119",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","75",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04122240,42.41612891
7-120,"7","120",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","55",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04132290,42.41610555
7-121,"7","121",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","33",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04210120,42.41654408
7-122,"7","122",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","78",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04202280,42.41657101
7-123,"7","123",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","78",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04323660,42.41714460
7-124,"7","124",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","76",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04316940,42.41710515
7-125,"7","125",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","51",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04381880,42.41655120
7-126,"7","126",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"774","059",1959/08/01,-71.04388570,42.41657369
7-127,"7","127",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"774","059",1959/08/01,-71.04190820,42.41399018
7-128,"7","128",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"774","059",1959/08/01,-71.04184280,42.41395208
7-129,"7","129",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","52",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04134560,42.41769991
7-130,"7","130",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","70",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04112850,42.41751399
7-131,"7","131",RUSSELL STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","73",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04050820,42.41709340
7-132,"7","132",SUMMIT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04546310,42.41830106
7-133,"7","133",SHUTE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","96",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04757890,42.41856127
7-134,"7","134",SHUTE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","73",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04736950,42.41859415
7-135,"7","135",SHUTE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04784560,42.41834840
7-136,"7","136",SHUTE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04777910,42.41838754
7-137,"7","137",SHUTE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04779120,42.41845945
7-138,"7","138",SHUTE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04793870,42.41830439
7-139,"7","139",SHUTE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04839860,42.41806771
7-140,"7","140",SHUTE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04880880,42.41765560
7-141,"7","141",STEVENSON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04610030,42.41756202
7-142,"7","142",STEVENSON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04604700,42.41762997
7-143,"7","143",SUMMIT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04553300,42.41822867
7-144,"7","144",SYCAMORE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","77",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04609120,42.41514834
7-145,"7","145",SYCAMORE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04601720,42.41511704
7-146,"7","146",SYCAMORE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","60",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04621950,42.41505272
10-1,"10","1",WOODVILLE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06786020,42.41346352
10-2,"10","2",WOODVILLE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06790880,42.41352169
10-3,"10","3",WOODVILLE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06679960,42.41367527
10-4,"10","4",WOODVILLE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06673010,42.41362427
10-5,"10","5",WOODVILLE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06565820,42.41383880
10-6,"10","6",WOODVILLE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06563880,42.41378211
10-7,"10","7",WOODVILLE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06462400,42.41392564
10-8,"10","8",WOODVILLE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","0",9999/09/09,-71.06842710,42.41344771
10-9,"10","9",WINSLOW STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"421","004",1903/03/01,-71.06352500,42.40966835
10-10,"10","10",WINSLOW STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"421","004",1903/03/01,-71.06350820,42.40960805
10-11,"10","11",WINSLOW STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"421","004",1903/03/01,-71.06234450,42.40989612
10-12,"10","12",WINSLOW STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"421","004",1903/03/01,-71.06232980,42.40980752
10-13,"10","13",ANDREW STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",76.16000000000,0.00000000000,"1168","049",1993/01/01,-71.06111450,42.41272791
10-14,"10","14",BALDWIN AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"421","004",1903/03/01,-71.06223630,42.40918127
10-15,"10","15",BALDWIN AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"577","027",1927/12/01,-71.06062880,42.40944760
10-16,"10","16",BALDWIN AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"577","027",1927/12/01,-71.06061670,42.40939775
10-17,"10","17",BEACON STREET,"0",BETA,2014/11/25,City,"0","0","0","0","0","0","0","0",Yes,0.00000000000,0.00000000000,Yes,Found In Field Sept 2015,"0","0","0",0.00000000000,0.00000000000,"1","53",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06257720,42.41088413
10-18,"10","18",BEACON STREET,"0",BETA,2014/11/25,City,"0","0","0","0","0","0","0","0",Yes,0.00000000000,0.00000000000,Yes,Found In Field Sept 2015,"0","0","0",0.00000000000,0.00000000000,"1","79",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06255030,42.41080881
10-19,"10","19",BELL ROCK STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06804050,42.41356483
10-20,"10","20",BELL ROCK STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06798620,42.41279985
10-21,"10","21",BRADFORD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","101",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06336590,42.41328268
10-22,"10","22",BRADFORD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","88",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06341200,42.41334339
10-23,"10","23",BRADFORD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","82",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06085330,42.41376222
10-24,"10","24",BRADFORD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","93",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06074970,42.41371457
10-25,"10","25",BRADFORD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","85",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06165000,42.41362968
10-26,"10","26",BRADFORD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","78",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06161240,42.41356864
10-27,"10","27",BRADFORD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06341230,42.41335313
10-28,"10","28",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1952/04/01,-71.06844860,42.41306260
10-29,"10","29",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"421","004",1903/03/01,-71.06573050,42.40927922
10-30,"10","30",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06777070,42.41218981
10-31,"10","31",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06787140,42.41215633
10-32,"10","32",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1943/01/01,-71.06752720,42.41148471
10-33,"10","33",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06756300,42.41153194
10-34,"10","34",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06724780,42.41131477
10-35,"10","35",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06662400,42.41047858
10-36,"10","36",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","78",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06735220,42.41163073
10-37,"10","37",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","84",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06743940,42.41157104
10-38,"10","38",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06717000,42.41121102
10-39,"10","39",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","94",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06600120,42.40982200
10-40,"10","40",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","89",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06610370,42.40977626
10-41,"10","41",TREMONT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06704240,42.41121968
10-42,"10","42",BUCKNAM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"577","027",1927/12/01,-71.06090100,42.41222809
10-43,"10","43",BUCKNAM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"577","027",1927/12/01,-71.06084910,42.41210707
10-44,"10","44",BUCKNAM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"577","027",1927/12/01,-71.06067360,42.41172262
10-45,"10","45",BUCKNAM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"577","027",1927/12/01,-71.06062950,42.41161703
10-46,"10","46",BUCKNAM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"577","027",1927/12/01,-71.06021290,42.41101174
10-47,"10","47",BUCKNAM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"577","027",1927/12/01,-71.06017670,42.41082800
10-48,"10","48",BUCKNAM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","73",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06084060,42.41188302
10-49,"10","49",BUCKNAM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","87",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06051680,42.41127833
10-50,"10","50",FLOYD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06785950,42.41277770
10-51,"10","51",VALLEY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"421","004",1903/03/01,-71.06422960,42.40884426
10-52,"10","52",VALLEY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"421","004",1903/03/01,-71.06418900,42.40876892
